,ARNT_(+),ATF1_(+),ATF3_(+),BACH1_(+),BCL11A_(+),BCL3_(+),BCL6_(+),BHLHE40_(+),CBFB_(+),CEBPB_(+),CEBPG_(+),CREM_(+),CUX1_(+),DEAF1_(+),E2F1_(+),E2F7_(+),E2F8_(+),EBF1_(+),ELF1_(+),EP300_(+),ESRRA_(+),ETS1_(+),ETV6_(+),FEZF1_(+),FOSL1_(+),FOSL2_(+),FOXA1_(+),FOXA2_(+),GABPA_(+),GATA1_(+),GATA2_(+),GLI2_(+),GLI4_(+),GLIS1_(+),GLIS2_(+),GMEB2_(+),HES1_(+),HIC1_(+),HNF4A_(+),HSF1_(+),IKZF2_(+),IRF1_(+),IRF2_(+),IRF4_(+),JUN_(+),JUND_(+),KLF10_(+),KLF11_(+),KLF13_(+),MAFG_(+),MAFK_(+),MAZ_(+),MEF2D_(+),MITF_(+),MNT_(+),MYBL2_(+),MYC_(+),NANOG_(+),NFE2_(+),NFE2L2_(+),NFIL3_(+),NR2F1_(+),NR2F6_(+),NR4A1_(+),NRF1_(+),PAX5_(+),PKNOX1_(+),REST_(+),RFX5_(+),RUNX1_(+),RUNX3_(+),RXRA_(+),SALL1_(+),SALL2_(+),SOX6_(+),SREBF1_(+),SREBF2_(+),SRF_(+),STAT1_(+),STAT3_(+),TBX21_(+),TCF7_(+),TCF7L2_(+),TFDP1_(+),TGIF2_(+),THAP1_(+),THRB_(+),UBTF_(+),VEZF1_(+),WT1_(+),YBX1_(+),ZBTB20_(+),ZBTB33_(+),ZBTB44_(+),ZBTB7B_(+),ZEB1_(+),ZFP64_(+),ZHX2_(+),ZIC2_(+),ZIK1_(+),ZKSCAN1_(+),ZNF114_(+),ZNF132_(+),ZNF148_(+),ZNF155_(+),ZNF2_(+),ZNF211_(+),ZNF217_(+),ZNF274_(+),ZNF282_(+),ZNF300_(+),ZNF302_(+),ZNF331_(+),ZNF341_(+),ZNF354C_(+),ZNF398_(+),ZNF404_(+),ZNF433_(+),ZNF48_(+),ZNF491_(+),ZNF501_(+),ZNF510_(+),ZNF521_(+),ZNF524_(+),ZNF529_(+),ZNF530_(+),ZNF548_(+),ZNF549_(+),ZNF558_(+),ZNF577_(+),ZNF585B_(+),ZNF614_(+),ZNF662_(+),ZNF677_(+),ZNF692_(+),ZNF76_(+),ZNF837_(+),ZSCAN30_(+)
SRR2443246,0.05248966087675765,0.03580974381960487,0.01644102564102564,0.30962356792144025,0.032965567068765265,0.05761768082663605,0.12058300395256916,0.013665999428081213,0.07956340956340956,0.1237948717948718,0.02968185433473469,0.03649308996088657,0.13733766233766234,0.14854111405835546,0.007533148916145886,0.008937233168429086,0.02074504135431224,0.0214739093886052,0.053474801061007965,0.1661333341306909,0.03525409666601331,0.0,0.09953871721321524,0.0,0.02235594469399214,0.13142975092885648,0.0017087212150906418,0.0,0.0233060532413949,0.044454609900619294,0.023597098439618124,0.0,0.0,0.0,0.011733266733266731,0.051227106227106224,0.005215574548907882,0.014949422670352904,0.0,0.0,0.06458741258741259,0.11432929920737454,0.12223878884500645,0.022080815228929303,0.07327505827505827,0.06922097578347579,0.1101883830455259,0.0023334286531312555,0.09955643972885353,0.0258174800110284,0.03498417055723646,0.021448388805934204,0.14854334098737085,0.11553265422696116,0.019082094376212024,0.013596722650400916,0.04586029596555511,0.0,0.08465416270971826,0.17195390306364414,0.15783310901749664,0.05522947640594699,0.029226163058498383,0.0,0.06789066279632318,0.029490868085196083,0.04325849731663685,0.0989031339031339,0.059948027403732576,0.08517279821627648,0.0850341827221877,0.013012820512820513,0.0,0.018918032246364864,0.0442265791345869,0.029636634084147892,0.027813930471359643,0.1576976982372918,0.08101161103047895,0.18773382699109287,0.06000557235829913,0.09042885745656526,0.053320661896243286,0.01307962118554893,0.0,0.0,0.032506203473945415,0.08594725459182026,0.13823288125188027,0.0,0.12240056531395115,0.058478727975934675,0.05331678200947336,0.11045521601685986,0.10823734054889833,0.12189829263814946,0.0,0.0938825152028086,0.024018838304552592,0.027750878563061302,0.0,0.0,0.0,0.12938423109418226,0.0,0.08635235732009926,0.0,0.18877273339620101,0.017773771367521368,0.03941176470588235,0.0,0.0,0.0,0.0,0.19038461538461535,0.0865158371040724,0.0,0.0,0.14593406593406594,0.03490094078583287,0.02544196163733439,0.009591877049504169,0.0,0.023830769230769232,0.023348998268612416,0.0,0.04511414861131307,0.01880876584101145,0.06611990950226243,0.0,0.0,0.01628846153846154,0.016663520528551204,0.0,0.06646153846153846,0.0,0.011737053795877323,0.09633221850613156
SRR2443247,0.02838709677419355,0.0354501258490501,0.017446153846153847,0.24040384615384616,0.039228574302881764,0.06805396096440873,0.12007237931150976,0.012894623963397198,0.11996881496881495,0.17905128205128204,0.031013521190773774,0.031153846153846157,0.10362271062271064,0.15623342175066313,0.00910188976308695,0.011699212702097105,0.02238085053817761,0.02517163720311657,0.03978779840848806,0.14511801888541373,0.041324331363425226,0.0,0.09145965767602156,0.0,0.023155706064008984,0.10956378147791386,0.0012662910338069574,0.0,0.023389136946815124,0.044291129199038194,0.021383288627383115,0.0,0.032793522267206485,0.0,0.01648851148851149,0.05676739926739927,0.014806267806267806,0.019681574239713773,0.0,0.0,0.06771107839528892,0.1030985858444778,0.10464255951302584,0.02850428136720685,0.06994289044289044,0.08757656695156693,0.10373626373626374,0.0,0.10092985558502801,0.017317342156051834,0.047351774300198365,0.02451696289517204,0.1429520665901263,0.10122048743335872,0.018972204266321912,0.014004706004368934,0.060894164884477985,0.0,0.08852168407723962,0.14679028739447975,0.13884736170065914,0.05647058823529413,0.02943344081068632,0.0,0.06702628608288985,0.03515560614204264,0.04223792486583184,0.09989553656220324,0.048839096960996316,0.08671125975473802,0.0994846297270163,0.001217948717948718,0.0,0.03259438161495598,0.041991346375376916,0.04255560277659725,0.03067282711103075,0.16748800603741038,0.08123149492017416,0.161141484995091,0.06886106603770277,0.18642381967318994,0.03383944543828265,0.0162909100720395,0.0,0.0,0.04230769230769231,0.10951709222376448,0.11080354538554693,0.0,0.13134867756915,0.0948345509239364,0.0544408948044091,0.10180295047418336,0.11969849246231155,0.1231319992656508,0.0,0.09422888847094224,0.025588697017268444,0.0326708317063647,0.0,0.0005128205128205128,0.0,0.10705664610524472,0.0,0.1152605459057072,0.0,0.15664556109389735,0.03441907051282051,0.04538461538461538,0.0,0.0,0.0,0.0,0.19878036437246965,0.08063107730817368,0.0,0.0,0.2445054945054945,0.03506364139457665,0.02668083844176389,0.010084943305282288,0.0,0.030331174089068824,0.03848132574820678,0.0,0.045601279627744656,0.025916431083451742,0.06798642533936651,0.0,0.0004374772147283996,0.04241346153846154,0.02500943841434639,0.0,0.0907912087912088,0.0,0.024561169767052117,0.10584169453734672
SRR2443248,0.048933002481389584,0.02349170775437024,0.01478974358974359,0.2939263502454992,0.02652471580256624,0.09291236127057023,0.15001554001554002,0.013939090649127824,0.041777546777546776,0.18730769230769231,0.029300079536416317,0.03094863102998696,0.15285114885114884,0.15,0.008751335851844686,0.00951723448506231,0.01836856039794537,0.01579905398793019,0.036923076923076927,0.1518493113820798,0.04400180433200783,0.0,0.11758651788497435,0.0,0.02307762492981471,0.146338241365075,0.0009179323860852523,0.0,0.013229751879274287,0.05372970381276629,0.02470609443050388,0.0,0.0,0.0,0.019282384282384282,0.04122710622710623,0.014591642924976259,0.014999186859651976,0.0,0.0,0.05363513679303153,0.1252029609972415,0.13392909767262098,0.017083858184134174,0.07183799533799534,0.08580306267806267,0.10839874411302984,0.0,0.10325375773651636,0.02216708023159636,0.040517061734826776,0.024934091164523223,0.1527411021814007,0.10869525894897182,0.030200387847446667,0.0140548126349087,0.04015544401189495,0.0,0.11742877492877493,0.16629801764203736,0.17435742140318186,0.052333548804137035,0.0290879778903731,0.0,0.07165196680436157,0.02218839250898437,0.05216815742397138,0.06261158594491928,0.046945610496283784,0.08375696767001115,0.10298130707080363,0.05423076923076923,0.0,0.01500511062019849,0.05434253466639999,0.03546536336591585,0.024200268369512463,0.19169748261549244,0.08430841799709725,0.2198068347153385,0.06628866918766231,0.03835690757605115,0.049264311270125226,0.017810754660982652,0.0,0.0,0.0,0.0725843313212176,0.12335770124140415,0.0,0.18248839087421764,0.0534250107434465,0.039805810916495744,0.0914699683877766,0.13571318129107074,0.10366991004222507,0.0,0.0913710739138612,0.016091051805337517,0.02525575946895744,0.0,0.0,0.0,0.10423304389105366,0.0,0.07121588089330025,0.0,0.1658709416677893,0.03314436431623932,0.04230769230769231,0.0,0.0,0.0,0.0,0.17857287449392711,0.08422499277943582,0.0,0.0,0.17351648351648352,0.032101826231322635,0.02324797310658493,0.006832997510963613,0.0,0.024605263157894738,0.016655948553054658,0.0,0.043987203722553436,0.012537301363329556,0.06029411764705881,0.0,0.0,0.0,0.01494572911750826,0.0,0.05310989010989011,0.0,0.015132394838277191,0.0894314381270903
SRR2443249,0.04488006617038875,0.016943074854325415,0.0,0.2259144844517185,0.03214563346533385,0.08914274779946421,0.12925205229553055,0.013735702030311695,0.0,0.17348717948717948,0.0235450516986706,0.024610169491525426,0.140001665001665,0.1610079575596817,0.009891042866001416,0.007843598602418216,0.017057280239534206,0.019273778904181776,0.04923076923076923,0.15192274801308464,0.05047567776563553,0.0,0.1103218524861743,0.0,0.020035969960696242,0.14706894179166094,0.0006369426751592356,0.0,0.004016051545809077,0.06211517626468872,0.033930374087854404,0.0,0.014473684210526316,0.0,0.027430902430902432,0.0986904761904762,0.010736467236467236,0.023237274353553425,0.0,0.0,0.03843295301190038,0.13140125004364678,0.13885663127891107,0.017826763852522822,0.07036713286713286,0.08976584757834757,0.09054945054945054,0.0,0.1088034188034188,0.02524676040805073,0.051492876750756415,0.02631504583915354,0.15872416762342134,0.09823686214775323,0.019751131221719457,0.014878914377945304,0.0486320027302446,0.0,0.12645378284267172,0.15843023807265486,0.16485764571901854,0.053005817711700064,0.029064947029018882,0.0,0.08504583627950826,0.03040304080994587,0.05335688729874776,0.05404558404558405,0.041246433698595285,0.08004459308807135,0.06292967442749918,0.05153846153846154,0.0,0.031422565861057065,0.0636147997741652,0.05222552769514095,0.026046783848342674,0.1984351247911164,0.09494847605224964,0.2332211760252665,0.05570038235489965,0.18258412452367112,0.029870304114490164,0.01840973477592208,0.0,0.0,0.050124069478908184,0.11319313083056265,0.096921702505868,0.0,0.21787300625883305,0.04024924795874517,0.02803176968820552,0.08363540569020021,0.1376691148047932,0.09115751789976134,0.0,0.1071932794182183,0.016483516483516484,0.027399453338539638,0.0,0.0,0.0,0.0733288311071803,0.0,0.10471464019851116,0.0,0.14496834164084602,0.026139155982905983,0.04828054298642534,0.0,0.0,0.0,0.016764705882352942,0.1743674089068826,0.0925377876191393,0.0,0.0,0.21604395604395604,0.031228555617044827,0.022231065849317774,0.006006874481450752,0.0,0.026517408906882596,0.019312391788276036,0.0,0.04438708739275847,0.0151459295676326,0.055825791855203616,0.0,0.0,0.0,0.02289051439358188,0.0,0.07961538461538463,0.0,0.019544243338360984,0.09157190635451504
SRR2443250,0.046236559139784944,0.01929317656794125,0.0,0.24889238952536824,0.029678077243170575,0.08588212782242632,0.1295624303232999,0.016152058907635117,0.00445945945945946,0.2234871794871795,0.02450289739802295,0.023502998696219038,0.14235830835830834,0.15742705570291776,0.00830112629352238,0.008773409860607553,0.017000033186697298,0.01822907544258058,0.024721485411140585,0.15807533832877846,0.04763014952864511,0.0,0.10359666081766887,0.0,0.02074659601347557,0.1432324205311683,0.0008365997060264576,0.0,0.008209461368902956,0.06843243109765319,0.0378261371174757,0.0,0.022368421052631583,0.0,0.02570929070929071,0.0924175824175824,0.009990978157644824,0.028509676370141488,0.0,0.0,0.042289044289044286,0.12124022486818675,0.12643531770474775,0.013238836600382137,0.07553146853146853,0.10098557692307693,0.07828885400313973,0.0,0.10521956970232832,0.02606561896884477,0.05301140120624361,0.02900293820143538,0.14728473019517796,0.09812595201827876,0.02686813186813187,0.012456262032397535,0.04885249540640258,0.0,0.1312258626147515,0.15416390021815424,0.1564485626531387,0.05191984486102133,0.02911100875172732,0.0,0.08200674829121854,0.02501803900077636,0.05203488372093023,0.05394112060778728,0.041364310939080606,0.08088814567075436,0.0629569249892432,0.05852564102564103,0.0,0.034602031059382116,0.07475799979239403,0.057372149029607585,0.026255769468685464,0.19210069538030292,0.06392597968069666,0.22393350997764344,0.05627240771438685,0.20821481625008076,0.032470930232558134,0.01862909100720395,0.0,0.0,0.0543424317617866,0.1137334968849866,0.10827307531959017,0.0,0.22415404805168584,0.03700042973785991,0.031164618040697076,0.09337513171759748,0.12753768844221106,0.10237745548008076,0.0,0.10759043320168014,0.021036106750392462,0.029648574775478324,0.0,0.0,0.0,0.08307774251975847,0.0,0.09491315136476426,0.0,0.16183887915936954,0.023822115384615386,0.048325791855203616,0.0,0.0,0.0,0.011877828054298642,0.1868016194331984,0.09566140367767402,0.0,0.0,0.2307692307692308,0.031550636413945767,0.02197103025509195,0.0063355853186361655,0.0030145530145530147,0.030354655870445342,0.021192184021766012,0.0,0.04485967718481896,0.016389049795112742,0.055995475113122174,0.0,0.0,0.0,0.0257432751297782,0.0,0.0812967032967033,0.0,0.023480392156862744,0.08843924191750277
SRR2443251,0.06526881720430107,0.013792021515015688,0.043651282051282055,0.21062274959083468,0.034151468315301386,0.09791044776119404,0.1186647410560454,0.015257006005147268,0.002858627858627859,0.2918974358974359,0.029158050221565725,0.025029465449804437,0.14747186147186148,0.16326259946949606,0.011663734755896441,0.009746353047884,0.01990833096724473,0.0205509202915825,0.04456233421750663,0.13884343286349038,0.04850922437888824,0.0,0.12187187192446035,0.0,0.022868999157776532,0.13638227604238334,0.0009434100930916216,0.0,0.00295495393658509,0.06259724318590335,0.03083802024746907,0.0,0.019230769230769232,0.010729783037475344,0.021351981351981356,0.08297619047619048,0.01237559354226021,0.0504325906651488,0.0,0.0,0.04749944792050055,0.13305725758580955,0.15135904682536808,0.01973660745877857,0.07333566433566434,0.1016550925925926,0.08885400313971742,0.0,0.09398762157382846,0.020499035015164046,0.053827519185685374,0.032344941637364934,0.1538016647531573,0.1076418507235339,0.03954104718810601,0.017208710645552308,0.05255069581144101,0.0,0.12685106046217154,0.15134686521862847,0.1536346067570832,0.05326438267614738,0.029226163058498383,0.0,0.08417426469676106,0.027778023684312217,0.04415295169946333,0.04694207027540361,0.05865519392805006,0.08819397993311037,0.12750107568006885,0.024935897435897438,0.0,0.029555211184015294,0.0645763192473524,0.049717382065448366,0.03234090541402184,0.20265160907767776,0.1758091436865022,0.2216309632240741,0.07874888289986927,0.1466757088419557,0.03665697674418605,0.02061948574049591,0.0,0.0,0.022332506203473945,0.1149378611317344,0.083340444669781,0.0,0.2139147991116495,0.03402234636871508,0.027346057932092844,0.07468387776606955,0.14289911093931196,0.07981916651367725,0.0,0.11984577769418844,0.01577708006279435,0.027551737602499026,0.0,0.0,0.0,0.05512609529837609,0.0,0.09950372208436724,0.0,0.11335713323454127,0.027264957264957264,0.04647058823529412,0.0,0.0,0.0,0.006244343891402715,0.1916599190283401,0.0831390199287571,0.0,0.0,0.2449450549450549,0.027944659656889876,0.022101542416452444,0.0053257476986290535,0.0,0.028696761133603237,0.020793964877566164,0.0,0.04387814453977025,0.01629189544231058,0.050565610859728514,0.0,0.0,0.0,0.018643227937706463,0.0,0.07921978021978023,0.0,0.024746857717445957,0.07818283166109254
SRR2443252,0.05913151364764267,0.02020204806399338,0.05004102564102564,0.2394169394435352,0.03184677574238863,0.11096440872560276,0.1349994932603628,0.011665713468687446,0.015665280665280664,0.18146153846153845,0.028571753209862518,0.03131186440677966,0.12661105561105562,0.16312997347480107,0.010561035785436906,0.01000355978612025,0.019509666547440383,0.0196627228586126,0.04116710875331565,0.13436236312859184,0.04546414561388906,0.0,0.12080220580766955,0.0,0.02210871701291409,0.13077679922939314,0.0012515923566878981,0.0,0.00784298875261403,0.053771785508874716,0.019307201984367337,0.0,0.015941295546558706,0.0,0.02206127206127206,0.08807692307692308,0.01650189933523267,0.02336314847942755,0.0,0.0,0.051129431971537236,0.13278911973183422,0.1455178629660495,0.01905484396008775,0.07008508158508159,0.08771812678062678,0.0743171114599686,0.0,0.08425139994105511,0.018105872622001654,0.04745246157853608,0.02712570043189956,0.1690556831228473,0.10278893754760092,0.01757918552036199,0.01566898509765283,0.052778825740573965,0.0,0.1219721430832542,0.15788390401214075,0.16979104117058358,0.05455720749838397,0.029180101335789962,0.0,0.07703186830908168,0.024469913335511358,0.04549194991055456,0.05271604938271605,0.0513103393968029,0.07908212560386474,0.1240847157814218,0.019423076923076918,0.0,0.02997560091002012,0.0526399125016773,0.039191103555744435,0.02625634046764815,0.1999849064740445,0.1521277213352685,0.21597286459503895,0.07312462106211252,0.16778079183620745,0.035635062611806795,0.01941963683457896,0.00021428571428571427,0.0,0.03759305210918114,0.09762936182575294,0.09679579061822813,0.0,0.17168079951544518,0.04945423291792007,0.03345607873806608,0.060790305584826135,0.14505991495941245,0.10058105379107764,0.0,0.09847282302050027,0.020015698587127158,0.0280085903943772,0.0,0.0,0.0,0.07650793022868106,0.0,0.10062034739454094,0.0,0.11340967263909472,0.035689102564102564,0.044977375565610864,0.0,0.0,0.0,0.017104072398190045,0.1855414979757085,0.07211947626841242,0.0,0.0,0.2268131868131868,0.031454344216934146,0.024109649990112714,0.006761092015329304,0.0,0.02701740890688259,0.02103635913925303,0.0,0.04453249963646939,0.018467644646443643,0.05774886877828055,0.0,0.004258111556689756,0.0,0.021118452100047192,0.0,0.0721978021978022,0.0,0.020674710910005032,0.08453177257525084
SRR2443253,0.04208436724565757,0.0223490673378616,0.0,0.22519394435351886,0.03412079419807395,0.06040183696900115,0.11135578189926017,0.020297040320274518,0.0367047817047817,0.1307948717948718,0.0263833655266447,0.026528292046936117,0.1114175824175824,0.16114058355437666,0.009761415761072728,0.01209361749854317,0.018406909470377184,0.02115649348205212,0.01687002652519894,0.11518469791112255,0.044122871787711744,0.0,0.09542252879843373,0.0,0.022584748736664797,0.11741915508462915,0.0006822635962763353,0.0,0.010353812242129657,0.09545513566459757,0.026741657292838398,0.0,0.014372469635627532,0.0,0.014813519813519813,0.036730769230769234,0.008132003798670465,0.01619157586599447,0.0,0.0,0.05444252238989082,0.11406922029400468,0.12050783844825295,0.016490694218385112,0.07124125874125874,0.0965749643874644,0.09609105180533753,0.0,0.08106984969053935,0.020639647091259997,0.04925481395395435,0.02484466066181783,0.1254161882893226,0.09854912414318356,0.014334195216548157,0.012875686292303805,0.05138245035541096,0.0,0.15230215257993035,0.15080717063454424,0.1477554612278704,0.05316095669036845,0.02920313219714417,0.0,0.07446243161772917,0.030531298632408374,0.04350715563506261,0.06018043684710352,0.05314488724127278,0.08683017465626161,0.07966151933833722,0.026923076923076925,0.0,0.023452306373437964,0.10559285430364652,0.03978750531236719,0.025339411300069472,0.1714214867123066,0.081244557329463,0.18380019872484887,0.06434994410118562,0.11977394561777435,0.03171511627906977,0.025815503332164157,0.0,0.0,0.024689826302729527,0.08397946996352368,0.09547897676165926,0.0,0.2899606299212598,0.054778685002148685,0.03788317667370037,0.14248261327713382,0.1267723231542327,0.10378373416559572,0.0,0.0822685098112971,0.023626373626373626,0.027844591956267085,0.0,0.0,0.0,0.0811946063707442,0.0,0.0913151364764268,0.0,0.12729758857604742,0.021130475427350432,0.041990950226244335,0.0,0.0,0.0,0.0,0.1837651821862348,0.08488976605372099,0.0,0.0,0.22824175824175824,0.03223132263420033,0.02352382835673324,0.007349373790051756,0.0,0.02973198380566801,0.02201830324016819,0.0,0.04449614657554166,0.017413057003711572,0.05972850678733033,0.0,0.0,0.006028846153846154,0.015469561113732891,0.0,0.07892307692307693,0.0,0.01982537288419641,0.09085841694537347
SRR2443254,0.05761786600496278,0.02829259042168052,0.0074666666666666675,0.21489975450081836,0.039333967423611935,0.0449540757749713,0.08802608019999324,0.013948384329425221,0.12574844074844074,0.09828205128205128,0.030022724690376094,0.028647457627118643,0.10742224442224442,0.15994694960212202,0.010322781386471285,0.01231690874025021,0.02290562440770964,0.023685469806657214,0.04275862068965517,0.13368032340822514,0.03339047946364083,0.0,0.08881993842791548,0.0,0.0234582046603032,0.0959804596119444,0.0007724154826065653,0.0,0.016326908947041203,0.060913810718794474,0.02932998759770413,0.0,0.0,0.0,0.010034965034965034,0.02435897435897436,0.005856125356125356,0.02738363961619776,0.0,0.0,0.06749576739050424,0.10385984147491184,0.11144793893498556,0.021001344561602152,0.06617249417249417,0.06744925213675214,0.10130298273155416,0.0,0.08080165045682287,0.019815274331403364,0.0358574949405895,0.02227943419552687,0.12705797933409874,0.10748952779893374,0.011641887524240464,0.016327728477808532,0.06224617379493243,0.0,0.09947847420069644,0.1531158114388694,0.12910739552058528,0.05533290239172592,0.029318286503915245,0.0,0.07504422363638619,0.0332433666712335,0.04199284436493739,0.08258309591642925,0.054815097494048594,0.0972463768115942,0.09154611081895107,0.016794871794871796,0.0,0.03113060107487883,0.060664085938746115,0.026745289701090802,0.031120109631800837,0.1607810899681958,0.07317416545718433,0.1679722376654562,0.0675621808598254,0.20602402635148226,0.034843470483005366,0.0218848986860211,0.0,0.0,0.021712158808933003,0.11135349753058524,0.10081870978875207,0.0,0.21047647890167576,0.07264718521701763,0.045940031577860085,0.11426343519494205,0.099609586393506,0.1150826142830916,0.0,0.10255125070528494,0.036656200941915226,0.032049980476376416,0.0,0.0,0.0,0.08840443177290698,0.0,0.1205955334987593,0.0,0.12520678970766536,0.020956864316239315,0.040995475113122175,0.0,0.0,0.0,0.0,0.20617408906882592,0.07842062193126023,0.0,0.0,0.2131868131868132,0.033745434421693414,0.025661459363258848,0.007945557267591165,0.0,0.02351619433198381,0.0327438370846731,0.0,0.048480442053220885,0.024371269244796958,0.06380090497737556,0.0,0.005410134888807875,0.017028846153846155,0.02392638036809816,0.0,0.06567032967032968,0.0,0.01581514999162058,0.09579710144927536
SRR2443255,0.05172043010752688,0.02373823397579561,0.025415384615384614,0.15801718494271685,0.04441089050053501,0.06143513203214696,0.08294618425053207,0.015978338575922218,0.062089397089397085,0.18128205128205127,0.030159072832632656,0.02756558018252933,0.1037039627039627,0.1647214854111406,0.01347816239560565,0.015277285394880246,0.0246401087048707,0.02941112630641256,0.031511936339522546,0.10732835383538952,0.04694235535137487,0.0,0.08569240575933651,0.0,0.025604646266142617,0.08865143800743085,0.0008255756981871633,0.0,0.00783688464364438,0.060315911099587526,0.02571933316027804,0.0,0.03243927125506073,0.0,0.01703296703296703,0.089496336996337,0.011000949667616337,0.05912863880305741,0.0,0.0,0.06541504109925163,0.1104711617025734,0.11458044977475028,0.020663081169060928,0.06938927738927739,0.09855502136752137,0.06753532182103611,0.0,0.08907309165929855,0.019644334160463198,0.059854930170116415,0.04185781031742209,0.13758610792192882,0.09141469916222393,0.015307045895281191,0.019288946075412747,0.0704903488004819,0.0,0.10089664450775562,0.13252774352651048,0.11661196811264105,0.0550743374272786,0.029318286503915245,0.0,0.08952861201046977,0.03930541942872399,0.043057245080500885,0.062364672364672365,0.05974504352250633,0.08049424005945745,0.12643878185208204,0.012756410256410257,0.0,0.047819413762405616,0.058903789821737364,0.04893398498370874,0.03393437318588871,0.18813864481699102,0.11436502177068215,0.15780704763481945,0.08861227250584397,0.3081030807982949,0.014984347048300537,0.023388824434071715,0.0,0.0,0.03598014888337469,0.1408922173084993,0.07503571194047857,0.0,0.2157974964667878,0.06235926085088096,0.03819201995012469,0.08606533192834563,0.10772709702357944,0.10524325316688084,0.0,0.11816406494890602,0.03814756671899529,0.03516595080046857,0.0,0.001144901610017889,0.0,0.060138401069231615,0.0,0.11898263027295285,0.0,0.08437289505590731,0.02754073183760684,0.04855203619909503,0.0,0.0,0.0,0.0,0.20157388663967613,0.07681043612207566,0.0,0.0,0.25736263736263737,0.0337819590481461,0.0250617955309472,0.007742088420054522,0.0016787941787941786,0.03302712550607288,0.04498144941874845,0.0,0.054740439144976005,0.028467083537560462,0.060407239819004525,0.0,0.008166241341596792,0.02316346153846154,0.02969561113732893,0.0,0.09445054945054944,0.0,0.02928297301826713,0.09412486064659978
SRR2443256,0.057162944582299424,0.03374823294141985,0.0,0.1852602291325696,0.04530459197205125,0.05997703788748565,0.08435593392115133,0.015013583071203887,0.13047817047817048,0.15569230769230769,0.03180434041586183,0.03187196870925685,0.09473260073260073,0.16206896551724134,0.011682733537687513,0.014592294769796434,0.025235902106617795,0.030367363838249506,0.04647214854111406,0.1099132275638534,0.04462889025526465,0.0,0.07617461534959144,0.0,0.025745718697361038,0.08071762763175999,0.0010146986771190592,0.0,0.025917481489854743,0.0607903333508245,0.024175679963081537,0.0,0.03102226720647773,0.0,0.01603896103896104,0.059716117216117214,0.01601329534662868,0.0302228004553586,0.0,0.0,0.07174101337259232,0.09059217151436852,0.08687597376716548,0.029243931781190287,0.07044871794871795,0.08576566951566951,0.10455259026687598,0.0,0.09465959328028294,0.019523021781086298,0.05152122948684553,0.027672398567827498,0.10347445464982777,0.09966346153846152,0.018901098901098902,0.01585560474748981,0.06771615821728327,0.0,0.09835074390629946,0.1340832780043631,0.10401887704041136,0.057194570135746615,0.029410409949332108,0.0,0.07413419671765101,0.04357379479450997,0.03842665474060823,0.0813770180436847,0.058312768419076,0.08518766257896693,0.11536931682363627,0.0,0.0,0.03551914009693693,0.058277756538955235,0.04016503754072815,0.03477041083375365,0.1606317718721363,0.0705732946298984,0.1233631814901998,0.0770380637631993,0.22323128592650004,0.039020572450805015,0.023133853168928586,0.0,0.0,0.06315136476426797,0.10923173762871624,0.08923675558127922,0.0,0.20700989299414496,0.08501074344649763,0.05361596009975062,0.104145416227608,0.1080092771550058,0.12072700569120615,0.0,0.08516299918500407,0.04301412872841445,0.03327996876220227,0.0,0.0002146690518783542,0.0,0.08410094405465966,0.0,0.12047146401985112,0.0,0.113592886972922,0.03807825854700855,0.046244343891402716,0.0,0.0,0.0,0.007058823529411766,0.20620445344129554,0.07625204582651393,0.0,0.0,0.25285714285714284,0.03193248478140565,0.02755882934546174,0.010065584133380743,0.0,0.02968744939271255,0.05130513644983098,0.0,0.0614221317434928,0.02869817788141789,0.0667420814479638,0.0,0.0,0.040298076923076916,0.02600283152430392,0.0,0.0900989010989011,0.0,0.025113624937154348,0.1018561872909699
