"","geneName","regulon","log2FC","direction"
"21195","TFPT","TBX21",-0.00604689357590605,"Downregulated"
"21196","LSR","TBX21",-0.00604689357590605,"Downregulated"
"21197","ADAP1","TBX21",-0.00604689357590605,"Downregulated"
"21198","CHN2","TBX21",-0.00604689357590605,"Downregulated"
"21199","SNX8","TBX21",-0.00604689357590605,"Downregulated"
"21200","PPP1R17","TBX21",-0.00604689357590605,"Downregulated"
"21201","AGFG2","TBX21",-0.00604689357590605,"Downregulated"
"21202","PLOD3","TBX21",-0.00604689357590605,"Downregulated"
"21203","GLCCI1","TBX21",-0.00604689357590605,"Downregulated"
"21204","SFRP4","TBX21",-0.00604689357590605,"Downregulated"
"21205","AKNA","TBX21",-0.00604689357590605,"Downregulated"
"21206","TBC1D13","TBX21",-0.00604689357590605,"Downregulated"
"21207","RAPGEF1","TBX21",-0.00604689357590605,"Downregulated"
"21208","GATA3","TBX21",-0.00604689357590605,"Downregulated"
"21209","RASSF4","TBX21",-0.00604689357590605,"Downregulated"
"21210","PALD1","TBX21",-0.00604689357590605,"Downregulated"
"21211","CCSER2","TBX21",-0.00604689357590605,"Downregulated"
"21212","ACTA2","TBX21",-0.00604689357590605,"Downregulated"
"21213","EDRF1","TBX21",-0.00604689357590605,"Downregulated"
"21214","NEURL1","TBX21",-0.00604689357590605,"Downregulated"
"21215","GLRX3","TBX21",-0.00604689357590605,"Downregulated"
"21216","RGS9","TBX21",-0.00604689357590605,"Downregulated"
"21217","RNF43","TBX21",-0.00604689357590605,"Downregulated"
"21218","PFN1","TBX21",-0.00604689357590605,"Downregulated"
"21219","SMARCD2","TBX21",-0.00604689357590605,"Downregulated"
"21220","ICAM2","TBX21",-0.00604689357590605,"Downregulated"
"21221","NAGLU","TBX21",-0.00604689357590605,"Downregulated"
"21222","SMR3A","TBX21",-0.00604689357590605,"Downregulated"
"21223","CRTAM","TBX21",-0.00604689357590605,"Downregulated"
"21224","LPXN","TBX21",-0.00604689357590605,"Downregulated"
"21225","DCPS","TBX21",-0.00604689357590605,"Downregulated"
"21226","TMEM109","TBX21",-0.00604689357590605,"Downregulated"
"21227","SLC35F2","TBX21",-0.00604689357590605,"Downregulated"
"21228","KCTD10","TBX21",-0.00604689357590605,"Downregulated"
"21229","MLEC","TBX21",-0.00604689357590605,"Downregulated"
"21230","IFNG","TBX21",-0.00604689357590605,"Downregulated"
"21231","GNPTAB","TBX21",-0.00604689357590605,"Downregulated"
"21232","C12orf57","TBX21",-0.00604689357590605,"Downregulated"
"21233","CCND3","TBX21",-0.00604689357590605,"Downregulated"
"21234","ENPP5","TBX21",-0.00604689357590605,"Downregulated"
"21235","CBLB","TBX21",-0.00604689357590605,"Downregulated"
"21236","DNAH1","TBX21",-0.00604689357590605,"Downregulated"
"21237","ST3GAL5","TBX21",-0.00604689357590605,"Downregulated"
"21238","ID2","TBX21",-0.00604689357590605,"Downregulated"
"21239","C2orf42","TBX21",-0.00604689357590605,"Downregulated"
"21240","GPX7","TBX21",-0.00604689357590605,"Downregulated"
"21241","S100PBP","TBX21",-0.00604689357590605,"Downregulated"
"21242","CRYZ","TBX21",-0.00604689357590605,"Downregulated"
"21243","ZBTB17","TBX21",-0.00604689357590605,"Downregulated"
"21244","KIF21B","TBX21",-0.00604689357590605,"Downregulated"
"21245","SLAMF1","TBX21",-0.00604689357590605,"Downregulated"
"21246","UAP1","TBX21",-0.00604689357590605,"Downregulated"
"21247","RAB29","TBX21",-0.00604689357590605,"Downregulated"
"21248","CD160","TBX21",-0.00604689357590605,"Downregulated"
"21249","HMGCL","TBX21",-0.00604689357590605,"Downregulated"
"21250","PIK3R3","TBX21",-0.00604689357590605,"Downregulated"
"21251","ABCD3","TBX21",-0.00604689357590605,"Downregulated"
"21252","FASLG","TBX21",-0.00604689357590605,"Downregulated"
"21253","ESYT2","TBX21",-0.00604689357590605,"Downregulated"
"21254","PMFBP1","TBX21",-0.00604689357590605,"Downregulated"
"21255","PHF19","TBX21",-0.00604689357590605,"Downregulated"
"21256","HDHD3","TBX21",-0.00604689357590605,"Downregulated"
"21257","MAPKAP1","TBX21",-0.00604689357590605,"Downregulated"
"21258","ACOT2","TBX21",-0.00604689357590605,"Downregulated"
"21259","GPR68","TBX21",-0.00604689357590605,"Downregulated"
"21260","UTP20","TBX21",-0.00604689357590605,"Downregulated"
"21261","PPP3CC","TBX21",-0.00604689357590605,"Downregulated"
"21262","ADCY7","TBX21",-0.00604689357590605,"Downregulated"
"21263","PILRB","TBX21",-0.00604689357590605,"Downregulated"
"21264","SASH3","TBX21",-0.00604689357590605,"Downregulated"
"21265","CD244","TBX21",-0.00604689357590605,"Downregulated"
"21266","EGR2","TBX21",-0.00604689357590605,"Downregulated"
"21267","RAB9A","TBX21",-0.00604689357590605,"Downregulated"
"21268","BATF3","TBX21",-0.00604689357590605,"Downregulated"
"21269","RAB38","TBX21",-0.00604689357590605,"Downregulated"
"21270","SNX21","TBX21",-0.00604689357590605,"Downregulated"
"21271","PIGT","TBX21",-0.00604689357590605,"Downregulated"
"21272","IL17C","TBX21",-0.00604689357590605,"Downregulated"
"21273","PACSIN1","TBX21",-0.00604689357590605,"Downregulated"
"21274","MYRF","TBX21",-0.00604689357590605,"Downregulated"
"21275","AHNAK","TBX21",-0.00604689357590605,"Downregulated"
"21276","PTGER2","TBX21",-0.00604689357590605,"Downregulated"
"21277","BHLHE23","TBX21",-0.00604689357590605,"Downregulated"
"21278","TNFSF9","TBX21",-0.00604689357590605,"Downregulated"
"21279","CD70","TBX21",-0.00604689357590605,"Downregulated"
"21280","EML2","TBX21",-0.00604689357590605,"Downregulated"
"21281","NAPB","TBX21",-0.00604689357590605,"Downregulated"
"21282","LRFN3","TBX21",-0.00604689357590605,"Downregulated"
"21283","CAPNS1","TBX21",-0.00604689357590605,"Downregulated"
"21284","FRMD8","TBX21",-0.00604689357590605,"Downregulated"
"21285","AHDC1","TBX21",-0.00604689357590605,"Downregulated"
"21286","TMEM175","TBX21",-0.00604689357590605,"Downregulated"
"21287","SYNGR3","TBX21",-0.00604689357590605,"Downregulated"
"21288","SGCE","TBX21",-0.00604689357590605,"Downregulated"
"21289","A4GALT","TBX21",-0.00604689357590605,"Downregulated"
"21290","TPST2","TBX21",-0.00604689357590605,"Downregulated"
"21291","DCTD","TBX21",-0.00604689357590605,"Downregulated"
"21292","RHBDF2","TBX21",-0.00604689357590605,"Downregulated"
"21293","LDLR","TBX21",-0.00604689357590605,"Downregulated"
"21294","PLVAP","TBX21",-0.00604689357590605,"Downregulated"
"21295","MNX1","TBX21",-0.00604689357590605,"Downregulated"
"21296","FIBCD1","TBX21",-0.00604689357590605,"Downregulated"
"21297","MAP3K10","TBX21",-0.00604689357590605,"Downregulated"
"21298","HIP1R","TBX21",-0.00604689357590605,"Downregulated"
"21299","RFTN1","TBX21",-0.00604689357590605,"Downregulated"
"21300","RAMP2","TBX21",-0.00604689357590605,"Downregulated"
"21301","RFX1","TBX21",-0.00604689357590605,"Downregulated"
"21302","NUP210","TBX21",-0.00604689357590605,"Downregulated"
"21303","RAP1GAP2","TBX21",-0.00604689357590605,"Downregulated"
"21304","UNK","TBX21",-0.00604689357590605,"Downregulated"
"21305","ZSWIM3","TBX21",-0.00604689357590605,"Downregulated"
"21306","KMT5C","TBX21",-0.00604689357590605,"Downregulated"
"21307","WDR74","TBX21",-0.00604689357590605,"Downregulated"
"21308","ELP3","TBX21",-0.00604689357590605,"Downregulated"
"21309","BHLHE40","TBX21",-0.00604689357590605,"Downregulated"
"21310","PTPN22","TBX21",-0.00604689357590605,"Downregulated"
"21311","YWHAQ","TBX21",-0.00604689357590605,"Downregulated"
"21312","LPIN1","TBX21",-0.00604689357590605,"Downregulated"
"21313","CABLES1","TBX21",-0.00604689357590605,"Downregulated"
"21314","KLRD1","TBX21",-0.00604689357590605,"Downregulated"
"21315","DDB2","TBX21",-0.00604689357590605,"Downregulated"
"21316","RAB33A","TBX21",-0.00604689357590605,"Downregulated"
"21317","GOLM1","TBX21",-0.00604689357590605,"Downregulated"
"21318","COQ10A","TBX21",-0.00604689357590605,"Downregulated"
"21319","CCDC102A","TBX21",-0.00604689357590605,"Downregulated"
"21320","GPR55","TBX21",-0.00604689357590605,"Downregulated"
"21321","SPRY2","TBX21",-0.00604689357590605,"Downregulated"
"21322","CHST12","TBX21",-0.00604689357590605,"Downregulated"
"21323","MYO1G","TBX21",-0.00604689357590605,"Downregulated"
"21324","BIN1","TBX21",-0.00604689357590605,"Downregulated"
"21325","DNAJC1","TBX21",-0.00604689357590605,"Downregulated"
"21326","ARPC5L","TBX21",-0.00604689357590605,"Downregulated"
"21327","DERL1","TBX21",-0.00604689357590605,"Downregulated"
"21328","SIT1","TBX21",-0.00604689357590605,"Downregulated"
"21329","TMEM8B","TBX21",-0.00604689357590605,"Downregulated"
"21330","MDC1","TBX21",-0.00604689357590605,"Downregulated"
"21331","C6orf52","TBX21",-0.00604689357590605,"Downregulated"
"21332","FGFBP2","TBX21",-0.00604689357590605,"Downregulated"
"21333","RNF121","TBX21",-0.00604689357590605,"Downregulated"
"21334","MRPL15","TBX21",-0.00604689357590605,"Downregulated"
"21335","TMPRSS13","TBX21",-0.00604689357590605,"Downregulated"
"21336","BCAR3","TBX21",-0.00604689357590605,"Downregulated"
"21337","DUSP5","TBX21",-0.00604689357590605,"Downregulated"
"21338","ZNF365","TBX21",-0.00604689357590605,"Downregulated"
"21339","SMARCAL1","TBX21",-0.00604689357590605,"Downregulated"
"21340","STAT4","TBX21",-0.00604689357590605,"Downregulated"
"21341","PARP16","TBX21",-0.00604689357590605,"Downregulated"
"21342","RGS3","TBX21",-0.00604689357590605,"Downregulated"
"21343","KLRG1","TBX21",-0.00604689357590605,"Downregulated"
"21344","ITGB7","TBX21",-0.00604689357590605,"Downregulated"
"21345","ANKRD52","TBX21",-0.00604689357590605,"Downregulated"
"21346","MORN3","TBX21",-0.00604689357590605,"Downregulated"
"21347","GPR65","TBX21",-0.00604689357590605,"Downregulated"
"21348","COMMD4","TBX21",-0.00604689357590605,"Downregulated"
"21349","POLG","TBX21",-0.00604689357590605,"Downregulated"
"21350","WRAP53","TBX21",-0.00604689357590605,"Downregulated"
"21351","TP53","TBX21",-0.00604689357590605,"Downregulated"
"21352","RAB40B","TBX21",-0.00604689357590605,"Downregulated"
"21353","FN3KRP","TBX21",-0.00604689357590605,"Downregulated"
"21354","TNFRSF11A","TBX21",-0.00604689357590605,"Downregulated"
"21355","ERBB2","TBX21",-0.00604689357590605,"Downregulated"
"21356","IGFBP4","TBX21",-0.00604689357590605,"Downregulated"
"21357","FEM1A","TBX21",-0.00604689357590605,"Downregulated"
"21358","DPP9","TBX21",-0.00604689357590605,"Downregulated"
"21359","IL19","TBX21",-0.00604689357590605,"Downregulated"
"21360","NTN5","TBX21",-0.00604689357590605,"Downregulated"
"21361","GEMIN7","TBX21",-0.00604689357590605,"Downregulated"
"21362","CAPN10","TBX21",-0.00604689357590605,"Downregulated"
"21363","FHAD1","TBX21",-0.00604689357590605,"Downregulated"
"21364","XCL2","TBX21",-0.00604689357590605,"Downregulated"
"21365","TARS2","TBX21",-0.00604689357590605,"Downregulated"
"21366","GABPB2","TBX21",-0.00604689357590605,"Downregulated"
"21367","DUSP10","TBX21",-0.00604689357590605,"Downregulated"
"21368","SLC20A1","TBX21",-0.00604689357590605,"Downregulated"
"21369","ACKR3","TBX21",-0.00604689357590605,"Downregulated"
"21370","VGLL4","TBX21",-0.00604689357590605,"Downregulated"
"21371","LRIG1","TBX21",-0.00604689357590605,"Downregulated"
"21372","LIMD1","TBX21",-0.00604689357590605,"Downregulated"
"21373","PLAC8","TBX21",-0.00604689357590605,"Downregulated"
"21374","BOD1","TBX21",-0.00604689357590605,"Downregulated"
"21375","TRIM7","TBX21",-0.00604689357590605,"Downregulated"
"21376","TRIM41","TBX21",-0.00604689357590605,"Downregulated"
"21377","SCML4","TBX21",-0.00604689357590605,"Downregulated"
"21378","C7orf50","TBX21",-0.00604689357590605,"Downregulated"
"21379","MEPCE","TBX21",-0.00604689357590605,"Downregulated"
"21380","CHST7","TBX21",-0.00604689357590605,"Downregulated"
"21381","CCDC25","TBX21",-0.00604689357590605,"Downregulated"
"21382","SURF6","TBX21",-0.00604689357590605,"Downregulated"
"21383","GTF3C5","TBX21",-0.00604689357590605,"Downregulated"
"21384","GLUD1","TBX21",-0.00604689357590605,"Downregulated"
"21385","PAOX","TBX21",-0.00604689357590605,"Downregulated"
"21386","PPRC1","TBX21",-0.00604689357590605,"Downregulated"
"21387","ENDOD1","TBX21",-0.00604689357590605,"Downregulated"
"21388","MTA2","TBX21",-0.00604689357590605,"Downregulated"
"21389","ITGB1","TBX21",-0.00604689357590605,"Downregulated"
"21390","CD226","TBX21",-0.00604689357590605,"Downregulated"
"21391","PRSS23","TBX21",-0.00604689357590605,"Downregulated"
"21392","PPP1R1C","TBX21",-0.00604689357590605,"Downregulated"
"21393","PIP4K2A","TBX21",-0.00604689357590605,"Downregulated"
"21394","CACNA2D4","TBX21",-0.00604689357590605,"Downregulated"
"21395","NDUFC2","TBX21",-0.00604689357590605,"Downregulated"
"21396","VPS26B","TBX21",-0.00604689357590605,"Downregulated"
"21397","MMAA","TBX21",-0.00604689357590605,"Downregulated"
"21398","ZNF827","TBX21",-0.00604689357590605,"Downregulated"
"21399","KCNJ1","TBX21",-0.00604689357590605,"Downregulated"
"21400","AP1S3","TBX21",-0.00604689357590605,"Downregulated"
"21401","RABGAP1L","TBX21",-0.00604689357590605,"Downregulated"
"21402","ZFP36L2","TBX21",-0.00604689357590605,"Downregulated"
"21403","SPARCL1","TBX21",-0.00604689357590605,"Downregulated"
"21404","PANK1","TBX21",-0.00604689357590605,"Downregulated"
"21405","PART1","TBX21",-0.00604689357590605,"Downregulated"
"21406","SYCP2L","TBX21",-0.00604689357590605,"Downregulated"
"21407","MCOLN2","TBX21",-0.00604689357590605,"Downregulated"
"21408","ENPP3","TBX21",-0.00604689357590605,"Downregulated"
"21409","TNIK","TBX21",-0.00604689357590605,"Downregulated"
"21410","FAM167A","TBX21",-0.00604689357590605,"Downregulated"
"21411","SLFN13","TBX21",-0.00604689357590605,"Downregulated"
"21412","VOPP1","TBX21",-0.00604689357590605,"Downregulated"
"21413","PI4K2A","TBX21",-0.00604689357590605,"Downregulated"
"21414","RHOC","TBX21",-0.00604689357590605,"Downregulated"
"21415","BATF","TBX21",-0.00604689357590605,"Downregulated"
"21416","SUPV3L1","TBX21",-0.00604689357590605,"Downregulated"
"21417","AIFM1","TBX21",-0.00604689357590605,"Downregulated"
"21418","FBXO32","TBX21",-0.00604689357590605,"Downregulated"
"21419","SLC35B2","TBX21",-0.00604689357590605,"Downregulated"
"21420","PAFAH2","TBX21",-0.00604689357590605,"Downregulated"
"21421","DUSP2","TBX21",-0.00604689357590605,"Downregulated"
"21422","CNNM4","TBX21",-0.00604689357590605,"Downregulated"
"21423","CD1C","TBX21",-0.00604689357590605,"Downregulated"
"21424","GDPD5","TBX21",-0.00604689357590605,"Downregulated"
"21425","SLAMF8","TBX21",-0.00604689357590605,"Downregulated"
"21426","B4GALT3","TBX21",-0.00604689357590605,"Downregulated"
"21427","ADAMTS4","TBX21",-0.00604689357590605,"Downregulated"
"21428","CCAR2","TBX21",-0.00604689357590605,"Downregulated"
"21429","RUNX1","TBX21",-0.00604689357590605,"Downregulated"
"21430","CLDN14","TBX21",-0.00604689357590605,"Downregulated"
"21431","ADGRG5","TBX21",-0.00604689357590605,"Downregulated"
"21432","SPON2","TBX21",-0.00604689357590605,"Downregulated"
"21433","ZFYVE28","TBX21",-0.00604689357590605,"Downregulated"
"21434","CCDC117","TBX21",-0.00604689357590605,"Downregulated"
"21435","CCDC107","TBX21",-0.00604689357590605,"Downregulated"
"21436","ZNF362","TBX21",-0.00604689357590605,"Downregulated"
"21437","SLC37A1","TBX21",-0.00604689357590605,"Downregulated"
"21438","RALGDS","TBX21",-0.00604689357590605,"Downregulated"
"21439","PRMT2","TBX21",-0.00604689357590605,"Downregulated"
"21440","ST6GALNAC6","TBX21",-0.00604689357590605,"Downregulated"
"21441","PCSK7","TBX21",-0.00604689357590605,"Downregulated"
"21442","FLAD1","TBX21",-0.00604689357590605,"Downregulated"
"21443","CCDC12","TBX21",-0.00604689357590605,"Downregulated"
"21444","PTH1R","TBX21",-0.00604689357590605,"Downregulated"
"21445","FCRL3","TBX21",-0.00604689357590605,"Downregulated"
"21446","IKZF3","TBX21",-0.00604689357590605,"Downregulated"
"21447","CYB561A3","TBX21",-0.00604689357590605,"Downregulated"
"21448","USP24","TBX21",-0.00604689357590605,"Downregulated"
"21449","IL23R","TBX21",-0.00604689357590605,"Downregulated"
"21450","NTNG1","TBX21",-0.00604689357590605,"Downregulated"
"21451","GFI1","TBX21",-0.00604689357590605,"Downregulated"
"21452","DDR2","TBX21",-0.00604689357590605,"Downregulated"
"21453","PEA15","TBX21",-0.00604689357590605,"Downregulated"
"21454","FCRLB","TBX21",-0.00604689357590605,"Downregulated"
"21455","DENND2D","TBX21",-0.00604689357590605,"Downregulated"
"21456","CCDC74A","TBX21",-0.00604689357590605,"Downregulated"
"21457","ATP1A1","TBX21",-0.00604689357590605,"Downregulated"
"21458","TSACC","TBX21",-0.00604689357590605,"Downregulated"
"21459","TMEM79","TBX21",-0.00604689357590605,"Downregulated"
"21460","EOMES","TBX21",-0.00604689357590605,"Downregulated"
"21461","GTPBP8","TBX21",-0.00604689357590605,"Downregulated"
"21462","PTPN13","TBX21",-0.00604689357590605,"Downregulated"
"21463","DNASE1L3","TBX21",-0.00604689357590605,"Downregulated"
"21464","PRRT3","TBX21",-0.00604689357590605,"Downregulated"
"21465","FYCO1","TBX21",-0.00604689357590605,"Downregulated"
"21466","ARHGEF3","TBX21",-0.00604689357590605,"Downregulated"
"21467","PGRMC2","TBX21",-0.00604689357590605,"Downregulated"
"21468","STARD4","TBX21",-0.00604689357590605,"Downregulated"
"21469","SAMD3","TBX21",-0.00604689357590605,"Downregulated"
"21470","SYTL3","TBX21",-0.00604689357590605,"Downregulated"
"21471","SUN1","TBX21",-0.00604689357590605,"Downregulated"
"21472","SUGT1","TBX21",-0.00604689357590605,"Downregulated"
"21473","BORCS5","TBX21",-0.00604689357590605,"Downregulated"
"21474","CASP7","TBX21",-0.00604689357590605,"Downregulated"
"21475","HIF1AN","TBX21",-0.00604689357590605,"Downregulated"
"21476","BTRC","TBX21",-0.00604689357590605,"Downregulated"
"21477","MCM7","TBX21",-0.00604689357590605,"Downregulated"
"21478","HSP90B1","TBX21",-0.00604689357590605,"Downregulated"
"21479","TSC22D4","TBX21",-0.00604689357590605,"Downregulated"
"21480","MS4A7","TBX21",-0.00604689357590605,"Downregulated"
"21481","SMAD3","TBX21",-0.00604689357590605,"Downregulated"
"21482","CNPY4","TBX21",-0.00604689357590605,"Downregulated"
"21483","ACAA2","TBX21",-0.00604689357590605,"Downregulated"
"21484","OR51E2","TBX21",-0.00604689357590605,"Downregulated"
"21485","ZNF668","TBX21",-0.00604689357590605,"Downregulated"
"21486","WDR81","TBX21",-0.00604689357590605,"Downregulated"
"21487","NDUFV1","TBX21",-0.00604689357590605,"Downregulated"
"21488","TMC8","TBX21",-0.00604689357590605,"Downregulated"
"21489","KCTD5","TBX21",-0.00604689357590605,"Downregulated"
"21490","CCDC88B","TBX21",-0.00604689357590605,"Downregulated"
"21491","DDIT4","TBX21",-0.00604689357590605,"Downregulated"
"21492","ATXN2L","TBX21",-0.00604689357590605,"Downregulated"
"21493","ADAM29","TBX21",-0.00604689357590605,"Downregulated"
"21494","CXXC4","TBX21",-0.00604689357590605,"Downregulated"
"21495","TSPAN5","TBX21",-0.00604689357590605,"Downregulated"
"21496","SNTB2","TBX21",-0.00604689357590605,"Downregulated"
"21497","ATOH8","TBX21",-0.00604689357590605,"Downregulated"
"21498","TNIP2","TBX21",-0.00604689357590605,"Downregulated"
"21499","CD2BP2","TBX21",-0.00604689357590605,"Downregulated"
"21500","LMAN2","TBX21",-0.00604689357590605,"Downregulated"
"21501","SLC33A1","TBX21",-0.00604689357590605,"Downregulated"
"21502","CLIC3","TBX21",-0.00604689357590605,"Downregulated"
"21503","IFFO2","TBX21",-0.00604689357590605,"Downregulated"
"21504","ZNF778","TBX21",-0.00604689357590605,"Downregulated"
"21505","GPR25","TBX21",-0.00604689357590605,"Downregulated"
"21506","DNAJC18","TBX21",-0.00604689357590605,"Downregulated"
"21507","SERPINB9","TBX21",-0.00604689357590605,"Downregulated"
"21508","SMAGP","TBX21",-0.00604689357590605,"Downregulated"
"21509","IRF2BP1","TBX21",-0.00604689357590605,"Downregulated"
"21510","GSTA4","TBX21",-0.00604689357590605,"Downregulated"
"21511","C11orf24","TBX21",-0.00604689357590605,"Downregulated"
"21512","DNAI2","TBX21",-0.00604689357590605,"Downregulated"
"21513","CXXC5","TBX21",-0.00604689357590605,"Downregulated"
"21514","FBXL14","TBX21",-0.00604689357590605,"Downregulated"
"21515","LGALS9C","TBX21",-0.00604689357590605,"Downregulated"
"21516","THOP1","TBX21",-0.00604689357590605,"Downregulated"
"21517","SPTLC3","TBX21",-0.00604689357590605,"Downregulated"
"21518","PPP1CA","TBX21",-0.00604689357590605,"Downregulated"
"21519","RAB37","TBX21",-0.00604689357590605,"Downregulated"
"21520","KAT5","TBX21",-0.00604689357590605,"Downregulated"
"21521","PARP15","TBX21",-0.00604689357590605,"Downregulated"
"21522","MFSD4B","TBX21",-0.00604689357590605,"Downregulated"
"21523","VANGL1","TBX21",-0.00604689357590605,"Downregulated"
"21524","SFT2D3","TBX21",-0.00604689357590605,"Downregulated"
"21525","DAG1","TBX21",-0.00604689357590605,"Downregulated"
"21526","XCR1","TBX21",-0.00604689357590605,"Downregulated"
"21527","ZBTB4","TBX21",-0.00604689357590605,"Downregulated"
"21528","ZHX3","TBX21",-0.00604689357590605,"Downregulated"
"21529","ZWILCH","TBX21",-0.00604689357590605,"Downregulated"
"21530","CMKLR1","TBX21",-0.00604689357590605,"Downregulated"
"21531","PDE12","TBX21",-0.00604689357590605,"Downregulated"
"21532","GPR171","TBX21",-0.00604689357590605,"Downregulated"
"21533","ZDHHC14","TBX21",-0.00604689357590605,"Downregulated"
"21534","MARCKSL1","TBX21",-0.00604689357590605,"Downregulated"
"21535","C1orf127","TBX21",-0.00604689357590605,"Downregulated"
"21536","EIF3F","TBX21",-0.00604689357590605,"Downregulated"
"21537","TBC1D10C","TBX21",-0.00604689357590605,"Downregulated"
"21538","CLCF1","TBX21",-0.00604689357590605,"Downregulated"
"21539","TOM1L2","TBX21",-0.00604689357590605,"Downregulated"
"21540","ZNF683","TBX21",-0.00604689357590605,"Downregulated"
"21541","YES1","TBX21",-0.00604689357590605,"Downregulated"
"21542","CCDC57","TBX21",-0.00604689357590605,"Downregulated"
"21543","ENTHD1","TBX21",-0.00604689357590605,"Downregulated"
"21544","METRNL","TBX21",-0.00604689357590605,"Downregulated"
"21545","NFATC2IP","TBX21",-0.00604689357590605,"Downregulated"
"21546","SHMT1","TBX21",-0.00604689357590605,"Downregulated"
"21547","SEC24C","TBX21",-0.00604689357590605,"Downregulated"
"21548","MAN1B1","TBX21",-0.00604689357590605,"Downregulated"
"21549","CLDN22","TBX21",-0.00604689357590605,"Downregulated"
"21550","ZBTB38","TBX21",-0.00604689357590605,"Downregulated"
"21551","DLGAP1-AS1","TBX21",-0.00604689357590605,"Downregulated"
"21552","RABEP2","TBX21",-0.00604689357590605,"Downregulated"
"21553","CSTF2T","TBX21",-0.00604689357590605,"Downregulated"
"21554","HNRNPA0","TBX21",-0.00604689357590605,"Downregulated"
"21555","SLC25A20","TBX21",-0.00604689357590605,"Downregulated"
"21556","APOLD1","TBX21",-0.00604689357590605,"Downregulated"
"21557","GAK","TBX21",-0.00604689357590605,"Downregulated"
"21558","TUFM","TBX21",-0.00604689357590605,"Downregulated"
"21559","TMEM107","TBX21",-0.00604689357590605,"Downregulated"
"21560","DPM3","TBX21",-0.00604689357590605,"Downregulated"
"21561","CIITA","TBX21",-0.00604689357590605,"Downregulated"
"21562","ZFPM1","TBX21",-0.00604689357590605,"Downregulated"
"21563","TSHZ1","TBX21",-0.00604689357590605,"Downregulated"
"21564","ACTA2-AS1","TBX21",-0.00604689357590605,"Downregulated"
"21565","PRF1","TBX21",-0.00604689357590605,"Downregulated"
"21566","D2HGDH","TBX21",-0.00604689357590605,"Downregulated"
"21567","FCRL6","TBX21",-0.00604689357590605,"Downregulated"
"21568","F2R","TBX21",-0.00604689357590605,"Downregulated"
"21569","RAP2B","TBX21",-0.00604689357590605,"Downregulated"
"21570","MAB21L2","TBX21",-0.00604689357590605,"Downregulated"
"21571","TIGIT","TBX21",-0.00604689357590605,"Downregulated"
"21572","IDH2","TBX21",-0.00604689357590605,"Downregulated"
"21573","NXPH3","TBX21",-0.00604689357590605,"Downregulated"
"21574","CSF1R","TBX21",-0.00604689357590605,"Downregulated"
"21575","PAQR7","TBX21",-0.00604689357590605,"Downregulated"
"21576","NGRN","TBX21",-0.00604689357590605,"Downregulated"
"21577","LCK","TBX21",-0.00604689357590605,"Downregulated"
"21578","ABHD16B","TBX21",-0.00604689357590605,"Downregulated"
"21579","GPR132","TBX21",-0.00604689357590605,"Downregulated"
"21580","ZNRF3","TBX21",-0.00604689357590605,"Downregulated"
"21581","CBX6","TBX21",-0.00604689357590605,"Downregulated"
"21582","SLC35F3","TBX21",-0.00604689357590605,"Downregulated"
"21583","SH2D1A","TBX21",-0.00604689357590605,"Downregulated"
"21584","PTP4A2","TBX21",-0.00604689357590605,"Downregulated"
"21585","COLEC10","TBX21",-0.00604689357590605,"Downregulated"
"21586","PLA2G6","TBX21",-0.00604689357590605,"Downregulated"
"21587","LPAR5","TBX21",-0.00604689357590605,"Downregulated"
"21588","EIF4ENIF1","TBX21",-0.00604689357590605,"Downregulated"
"21589","CA13","TBX21",-0.00604689357590605,"Downregulated"
"21590","CIB1","TBX21",-0.00604689357590605,"Downregulated"
"21591","IFNLR1","TBX21",-0.00604689357590605,"Downregulated"
"21592","MYBL1","TBX21",-0.00604689357590605,"Downregulated"
"21593","KCNQ5","TBX21",-0.00604689357590605,"Downregulated"
"21594","CALHM1","TBX21",-0.00604689357590605,"Downregulated"
"21595","LRCH3","TBX21",-0.00604689357590605,"Downregulated"
"21596","BTN3A2","TBX21",-0.00604689357590605,"Downregulated"
"21597","CARMIL3","TBX21",-0.00604689357590605,"Downregulated"
"21598","PRR5","TBX21",-0.00604689357590605,"Downregulated"
"21599","ZNF732","TBX21",-0.00604689357590605,"Downregulated"
"21600","CXCR3","TBX21",-0.00604689357590605,"Downregulated"
"21601","CMC1","TBX21",-0.00604689357590605,"Downregulated"
"21602","FNBP1","TBX21",-0.00604689357590605,"Downregulated"
"21603","TRPV2","TBX21",-0.00604689357590605,"Downregulated"
"21604","NUTM2G","TBX21",-0.00604689357590605,"Downregulated"
"21605","DUSP28","TBX21",-0.00604689357590605,"Downregulated"
"21606","VWC2","TBX21",-0.00604689357590605,"Downregulated"
"21607","CNR2","TBX21",-0.00604689357590605,"Downregulated"
"21608","ASTL","TBX21",-0.00604689357590605,"Downregulated"
"21609","ZNF600","TBX21",-0.00604689357590605,"Downregulated"
"21610","NUGGC","TBX21",-0.00604689357590605,"Downregulated"
"21611","FAM53B","TBX21",-0.00604689357590605,"Downregulated"
"21612","CXCL17","TBX21",-0.00604689357590605,"Downregulated"
"21613","ZNF250","TBX21",-0.00604689357590605,"Downregulated"
"21614","RYR1","TBX21",-0.00604689357590605,"Downregulated"
"21615","TUBB","TBX21",-0.00604689357590605,"Downregulated"
"21616","PTPN1","TBX21",-0.00604689357590605,"Downregulated"
"21617","EVL","TBX21",-0.00604689357590605,"Downregulated"
