"","geneName","regulon","log2FC","direction"
"19517","KLHDC7B","STAT3",0.0190182205339129,"Upregulated"
"19518","KLHL18","STAT3",0.0190182205339129,"Upregulated"
"19519","KLHL5","STAT3",0.0190182205339129,"Upregulated"
"19520","KPNB1","STAT3",0.0190182205339129,"Upregulated"
"19521","KRI1","STAT3",0.0190182205339129,"Upregulated"
"19522","KXD1","STAT3",0.0190182205339129,"Upregulated"
"19523","LAIR1","STAT3",0.0190182205339129,"Upregulated"
"19524","LAPTM4A","STAT3",0.0190182205339129,"Upregulated"
"19525","LAPTM5","STAT3",0.0190182205339129,"Upregulated"
"19526","LCP1","STAT3",0.0190182205339129,"Upregulated"
"19527","LCP2","STAT3",0.0190182205339129,"Upregulated"
"19528","LDLR","STAT3",0.0190182205339129,"Upregulated"
"19529","LEPROT","STAT3",0.0190182205339129,"Upregulated"
"19530","LILRA4","STAT3",0.0190182205339129,"Upregulated"
"19531","LINC00243","STAT3",0.0190182205339129,"Upregulated"
"19532","LINC00426","STAT3",0.0190182205339129,"Upregulated"
"19533","LINC00462","STAT3",0.0190182205339129,"Upregulated"
"19534","LINC00996","STAT3",0.0190182205339129,"Upregulated"
"19535","LINC01094","STAT3",0.0190182205339129,"Upregulated"
"19536","LMO7","STAT3",0.0190182205339129,"Upregulated"
"19537","LMOD1","STAT3",0.0190182205339129,"Upregulated"
"19538","LNPEP","STAT3",0.0190182205339129,"Upregulated"
"19539","LOXL3","STAT3",0.0190182205339129,"Upregulated"
"19540","LPIN1","STAT3",0.0190182205339129,"Upregulated"
"19541","LPIN2","STAT3",0.0190182205339129,"Upregulated"
"19542","LRBA","STAT3",0.0190182205339129,"Upregulated"
"19543","LRRC59","STAT3",0.0190182205339129,"Upregulated"
"19544","LRRN3","STAT3",0.0190182205339129,"Upregulated"
"19545","LTA","STAT3",0.0190182205339129,"Upregulated"
"19546","LTA4H","STAT3",0.0190182205339129,"Upregulated"
"19547","LYL1","STAT3",0.0190182205339129,"Upregulated"
"19548","LYSMD3","STAT3",0.0190182205339129,"Upregulated"
"19549","LZTFL1","STAT3",0.0190182205339129,"Upregulated"
"19550","MAGT1","STAT3",0.0190182205339129,"Upregulated"
"19551","MAN2A2","STAT3",0.0190182205339129,"Upregulated"
"19552","MAP2K6","STAT3",0.0190182205339129,"Upregulated"
"19553","MAP3K14","STAT3",0.0190182205339129,"Upregulated"
"19554","MAP3K9","STAT3",0.0190182205339129,"Upregulated"
"19555","MAPK1","STAT3",0.0190182205339129,"Upregulated"
"19556","MAPK14","STAT3",0.0190182205339129,"Upregulated"
"19557","MAPK1IP1L","STAT3",0.0190182205339129,"Upregulated"
"19558","MAPK7","STAT3",0.0190182205339129,"Upregulated"
"19559","MAPRE2","STAT3",0.0190182205339129,"Upregulated"
"19560","MAPRE3","STAT3",0.0190182205339129,"Upregulated"
"19561","MBD2","STAT3",0.0190182205339129,"Upregulated"
"19562","MBTD1","STAT3",0.0190182205339129,"Upregulated"
"19563","MCM7","STAT3",0.0190182205339129,"Upregulated"
"19564","MCTP1","STAT3",0.0190182205339129,"Upregulated"
"19565","MCTP2","STAT3",0.0190182205339129,"Upregulated"
"19566","MED16","STAT3",0.0190182205339129,"Upregulated"
"19567","MED20","STAT3",0.0190182205339129,"Upregulated"
"19568","MED29","STAT3",0.0190182205339129,"Upregulated"
"19569","MEF2A","STAT3",0.0190182205339129,"Upregulated"
"19570","MEFV","STAT3",0.0190182205339129,"Upregulated"
"19571","MEMO1","STAT3",0.0190182205339129,"Upregulated"
"19572","MIAT","STAT3",0.0190182205339129,"Upregulated"
"19573","MICAL1","STAT3",0.0190182205339129,"Upregulated"
"19574","MIER1","STAT3",0.0190182205339129,"Upregulated"
"19575","MIIP","STAT3",0.0190182205339129,"Upregulated"
"19576","MIR142","STAT3",0.0190182205339129,"Upregulated"
"19577","MKNK2","STAT3",0.0190182205339129,"Upregulated"
"19578","MLLT1","STAT3",0.0190182205339129,"Upregulated"
"19579","MLLT6","STAT3",0.0190182205339129,"Upregulated"
"19580","MMP11","STAT3",0.0190182205339129,"Upregulated"
"19581","MNDA","STAT3",0.0190182205339129,"Upregulated"
"19582","MNT","STAT3",0.0190182205339129,"Upregulated"
"19583","MOB1A","STAT3",0.0190182205339129,"Upregulated"
"19584","MON1B","STAT3",0.0190182205339129,"Upregulated"
"19585","MRI1","STAT3",0.0190182205339129,"Upregulated"
"19586","MRO","STAT3",0.0190182205339129,"Upregulated"
"19587","MS4A1","STAT3",0.0190182205339129,"Upregulated"
"19588","MS4A6A","STAT3",0.0190182205339129,"Upregulated"
"19589","MSH5","STAT3",0.0190182205339129,"Upregulated"
"19590","MSH5-SAPCD1","STAT3",0.0190182205339129,"Upregulated"
"19591","MSL1","STAT3",0.0190182205339129,"Upregulated"
"19592","MTMR11","STAT3",0.0190182205339129,"Upregulated"
"19593","MTMR9","STAT3",0.0190182205339129,"Upregulated"
"19594","MUC1","STAT3",0.0190182205339129,"Upregulated"
"19595","MVB12A","STAT3",0.0190182205339129,"Upregulated"
"19596","MVP","STAT3",0.0190182205339129,"Upregulated"
"19597","MX1","STAT3",0.0190182205339129,"Upregulated"
"19598","MX2","STAT3",0.0190182205339129,"Upregulated"
"19599","MYBPC2","STAT3",0.0190182205339129,"Upregulated"
"19600","MYCBP2","STAT3",0.0190182205339129,"Upregulated"
"19601","MYD88","STAT3",0.0190182205339129,"Upregulated"
"19602","MYH9","STAT3",0.0190182205339129,"Upregulated"
"19603","MYNN","STAT3",0.0190182205339129,"Upregulated"
"19604","MYO1G","STAT3",0.0190182205339129,"Upregulated"
"19605","N4BP1","STAT3",0.0190182205339129,"Upregulated"
"19606","N4BP2L1","STAT3",0.0190182205339129,"Upregulated"
"19607","NADK","STAT3",0.0190182205339129,"Upregulated"
"19608","NCOA3","STAT3",0.0190182205339129,"Upregulated"
"19609","NCOA4","STAT3",0.0190182205339129,"Upregulated"
"19610","NEDD9","STAT3",0.0190182205339129,"Upregulated"
"19611","NEU3","STAT3",0.0190182205339129,"Upregulated"
"19612","NFYC-AS1","STAT3",0.0190182205339129,"Upregulated"
"19613","NINJ2","STAT3",0.0190182205339129,"Upregulated"
"19614","NKG7","STAT3",0.0190182205339129,"Upregulated"
"19615","NLGN2","STAT3",0.0190182205339129,"Upregulated"
"19616","NLRP3","STAT3",0.0190182205339129,"Upregulated"
"19617","NLRP6","STAT3",0.0190182205339129,"Upregulated"
"19618","NOB1","STAT3",0.0190182205339129,"Upregulated"
"19619","NOD2","STAT3",0.0190182205339129,"Upregulated"
"19620","NOS1AP","STAT3",0.0190182205339129,"Upregulated"
"19621","NOS2","STAT3",0.0190182205339129,"Upregulated"
"19622","NR1D1","STAT3",0.0190182205339129,"Upregulated"
"19623","NR3C1","STAT3",0.0190182205339129,"Upregulated"
"19624","NR6A1","STAT3",0.0190182205339129,"Upregulated"
"19625","NRAS","STAT3",0.0190182205339129,"Upregulated"
"19626","NSA2","STAT3",0.0190182205339129,"Upregulated"
"19627","NSUN4","STAT3",0.0190182205339129,"Upregulated"
"19628","NUCB1","STAT3",0.0190182205339129,"Upregulated"
"19629","NUDCD3","STAT3",0.0190182205339129,"Upregulated"
"19630","NUDT17","STAT3",0.0190182205339129,"Upregulated"
"19631","NUDT3","STAT3",0.0190182205339129,"Upregulated"
"19632","NUF2","STAT3",0.0190182205339129,"Upregulated"
"19633","NUMB","STAT3",0.0190182205339129,"Upregulated"
"19634","OAS1","STAT3",0.0190182205339129,"Upregulated"
"19635","OAS3","STAT3",0.0190182205339129,"Upregulated"
"19636","OR14I1","STAT3",0.0190182205339129,"Upregulated"
"19637","OR52H1","STAT3",0.0190182205339129,"Upregulated"
"19638","ORAI2","STAT3",0.0190182205339129,"Upregulated"
"19639","ORMDL3","STAT3",0.0190182205339129,"Upregulated"
"19640","OS9","STAT3",0.0190182205339129,"Upregulated"
"19641","P2RX7","STAT3",0.0190182205339129,"Upregulated"
"19642","PAK2","STAT3",0.0190182205339129,"Upregulated"
"19643","PAPOLA","STAT3",0.0190182205339129,"Upregulated"
"19644","PARP11","STAT3",0.0190182205339129,"Upregulated"
"19645","PARP15","STAT3",0.0190182205339129,"Upregulated"
"19646","PARP9","STAT3",0.0190182205339129,"Upregulated"
"19647","PAXBP1","STAT3",0.0190182205339129,"Upregulated"
"19648","PAXIP1","STAT3",0.0190182205339129,"Upregulated"
"19649","PBK","STAT3",0.0190182205339129,"Upregulated"
"19650","PCBD2","STAT3",0.0190182205339129,"Upregulated"
"19651","PDE6D","STAT3",0.0190182205339129,"Upregulated"
"19652","PDK1","STAT3",0.0190182205339129,"Upregulated"
"19653","PEX26","STAT3",0.0190182205339129,"Upregulated"
"19654","PGLYRP4","STAT3",0.0190182205339129,"Upregulated"
"19655","PHF20","STAT3",0.0190182205339129,"Upregulated"
"19656","PI4K2B","STAT3",0.0190182205339129,"Upregulated"
"19657","PICALM","STAT3",0.0190182205339129,"Upregulated"
"19658","PIGL","STAT3",0.0190182205339129,"Upregulated"
"19659","PIGS","STAT3",0.0190182205339129,"Upregulated"
"19660","PIGT","STAT3",0.0190182205339129,"Upregulated"
"19661","PIH1D1","STAT3",0.0190182205339129,"Upregulated"
"19662","PIK3R1","STAT3",0.0190182205339129,"Upregulated"
"19663","PILRB","STAT3",0.0190182205339129,"Upregulated"
"19664","PIM1","STAT3",0.0190182205339129,"Upregulated"
"19665","PIP5K1A","STAT3",0.0190182205339129,"Upregulated"
"19666","PISD","STAT3",0.0190182205339129,"Upregulated"
"19667","PITPNM1","STAT3",0.0190182205339129,"Upregulated"
"19668","PJA2","STAT3",0.0190182205339129,"Upregulated"
"19669","PKD2L1","STAT3",0.0190182205339129,"Upregulated"
"19670","PKIA","STAT3",0.0190182205339129,"Upregulated"
"19671","PKIG","STAT3",0.0190182205339129,"Upregulated"
"19672","PLA2G2D","STAT3",0.0190182205339129,"Upregulated"
"19673","PLA2G6","STAT3",0.0190182205339129,"Upregulated"
"19674","PLAGL1","STAT3",0.0190182205339129,"Upregulated"
"19675","PLD4","STAT3",0.0190182205339129,"Upregulated"
"19676","PLEK","STAT3",0.0190182205339129,"Upregulated"
"19677","PLEKHA8P1","STAT3",0.0190182205339129,"Upregulated"
"19678","PLEKHF2","STAT3",0.0190182205339129,"Upregulated"
"19679","PLSCR1","STAT3",0.0190182205339129,"Upregulated"
"19680","PLXNC1","STAT3",0.0190182205339129,"Upregulated"
"19681","POLI","STAT3",0.0190182205339129,"Upregulated"
"19682","POLR2A","STAT3",0.0190182205339129,"Upregulated"
"19683","POU1F1","STAT3",0.0190182205339129,"Upregulated"
"19684","POU2F2","STAT3",0.0190182205339129,"Upregulated"
"19685","PPOX","STAT3",0.0190182205339129,"Upregulated"
"19686","PPP1CB","STAT3",0.0190182205339129,"Upregulated"
"19687","PPP1R11","STAT3",0.0190182205339129,"Upregulated"
"19688","PPP1R18","STAT3",0.0190182205339129,"Upregulated"
"19689","PPP2R5A","STAT3",0.0190182205339129,"Upregulated"
"19690","PPP3CC","STAT3",0.0190182205339129,"Upregulated"
"19691","PPP6R1","STAT3",0.0190182205339129,"Upregulated"
"19692","PPT2-EGFL8","STAT3",0.0190182205339129,"Upregulated"
"19693","PRDM1","STAT3",0.0190182205339129,"Upregulated"
"19694","PRDM2","STAT3",0.0190182205339129,"Upregulated"
"19695","PRDM4","STAT3",0.0190182205339129,"Upregulated"
"19696","PRKAB1","STAT3",0.0190182205339129,"Upregulated"
"19697","PRKCSH","STAT3",0.0190182205339129,"Upregulated"
"19698","PROM1","STAT3",0.0190182205339129,"Upregulated"
"19699","PRPF19","STAT3",0.0190182205339129,"Upregulated"
"19700","PRPF8","STAT3",0.0190182205339129,"Upregulated"
"19701","PRR5L","STAT3",0.0190182205339129,"Upregulated"
"19702","PSMB7","STAT3",0.0190182205339129,"Upregulated"
"19703","PSMF1","STAT3",0.0190182205339129,"Upregulated"
"19704","PSTPIP1","STAT3",0.0190182205339129,"Upregulated"
"19705","PTAFR","STAT3",0.0190182205339129,"Upregulated"
"19706","PTDSS1","STAT3",0.0190182205339129,"Upregulated"
"19707","PTK2B","STAT3",0.0190182205339129,"Upregulated"
"19708","PTK6","STAT3",0.0190182205339129,"Upregulated"
"19709","PTP4A2","STAT3",0.0190182205339129,"Upregulated"
"19710","PTPN1","STAT3",0.0190182205339129,"Upregulated"
"19711","PTPN2","STAT3",0.0190182205339129,"Upregulated"
"19712","PTPN22","STAT3",0.0190182205339129,"Upregulated"
"19713","PTPN3","STAT3",0.0190182205339129,"Upregulated"
"19714","PTPN6","STAT3",0.0190182205339129,"Upregulated"
"19715","PTPRC","STAT3",0.0190182205339129,"Upregulated"
"19716","PTPRCAP","STAT3",0.0190182205339129,"Upregulated"
"19717","PTPRJ","STAT3",0.0190182205339129,"Upregulated"
"19718","PTPRU","STAT3",0.0190182205339129,"Upregulated"
"19719","PTPRVP","STAT3",0.0190182205339129,"Upregulated"
"19720","PTTG1IP","STAT3",0.0190182205339129,"Upregulated"
"19721","PUS1","STAT3",0.0190182205339129,"Upregulated"
"19722","PXK","STAT3",0.0190182205339129,"Upregulated"
"19723","RAB11A","STAT3",0.0190182205339129,"Upregulated"
"19724","RAB11FIP1","STAT3",0.0190182205339129,"Upregulated"
"19725","RAB21","STAT3",0.0190182205339129,"Upregulated"
"19726","RAB31","STAT3",0.0190182205339129,"Upregulated"
"19727","RAB35","STAT3",0.0190182205339129,"Upregulated"
"19728","RAB8A","STAT3",0.0190182205339129,"Upregulated"
"19729","RABAC1","STAT3",0.0190182205339129,"Upregulated"
"19730","RABGAP1L","STAT3",0.0190182205339129,"Upregulated"
"19731","RAC1","STAT3",0.0190182205339129,"Upregulated"
"19732","RAD51D","STAT3",0.0190182205339129,"Upregulated"
"19733","RALB","STAT3",0.0190182205339129,"Upregulated"
"19734","RAP1B","STAT3",0.0190182205339129,"Upregulated"
"19735","RAP2B","STAT3",0.0190182205339129,"Upregulated"
"19736","RARA","STAT3",0.0190182205339129,"Upregulated"
"19737","RB1","STAT3",0.0190182205339129,"Upregulated"
"19738","RBM12","STAT3",0.0190182205339129,"Upregulated"
"19739","RBM14","STAT3",0.0190182205339129,"Upregulated"
"19740","RBM14-RBM4","STAT3",0.0190182205339129,"Upregulated"
"19741","RBM26","STAT3",0.0190182205339129,"Upregulated"
"19742","RBM38","STAT3",0.0190182205339129,"Upregulated"
"19743","RBM47","STAT3",0.0190182205339129,"Upregulated"
"19744","RDH12","STAT3",0.0190182205339129,"Upregulated"
"19745","RELT","STAT3",0.0190182205339129,"Upregulated"
"19746","RERE","STAT3",0.0190182205339129,"Upregulated"
"19747","RFX5","STAT3",0.0190182205339129,"Upregulated"
"19748","RFXANK","STAT3",0.0190182205339129,"Upregulated"
"19749","RGS14","STAT3",0.0190182205339129,"Upregulated"
"19750","RGS3","STAT3",0.0190182205339129,"Upregulated"
"19751","RHBDF2","STAT3",0.0190182205339129,"Upregulated"
"19752","RHOH","STAT3",0.0190182205339129,"Upregulated"
"19753","RIN3","STAT3",0.0190182205339129,"Upregulated"
"19754","RLF","STAT3",0.0190182205339129,"Upregulated"
"19755","RNASE4","STAT3",0.0190182205339129,"Upregulated"
"19756","RNASEH2B-AS1","STAT3",0.0190182205339129,"Upregulated"
"19757","RNF10","STAT3",0.0190182205339129,"Upregulated"
"19758","RNF111","STAT3",0.0190182205339129,"Upregulated"
"19759","RNF114","STAT3",0.0190182205339129,"Upregulated"
"19760","RNF135","STAT3",0.0190182205339129,"Upregulated"
"19761","RNF144A","STAT3",0.0190182205339129,"Upregulated"
"19762","RNF149","STAT3",0.0190182205339129,"Upregulated"
"19763","RNF213","STAT3",0.0190182205339129,"Upregulated"
"19764","RNF7","STAT3",0.0190182205339129,"Upregulated"
"19765","RNVU1-14","STAT3",0.0190182205339129,"Upregulated"
"19766","RPA1","STAT3",0.0190182205339129,"Upregulated"
"19767","RPL10A","STAT3",0.0190182205339129,"Upregulated"
"19768","RPL18A","STAT3",0.0190182205339129,"Upregulated"
"19769","RPL23A","STAT3",0.0190182205339129,"Upregulated"
"19770","RPL26","STAT3",0.0190182205339129,"Upregulated"
"19771","RPL27","STAT3",0.0190182205339129,"Upregulated"
"19772","RPL32","STAT3",0.0190182205339129,"Upregulated"
"19773","RPL34","STAT3",0.0190182205339129,"Upregulated"
"19774","RPL35","STAT3",0.0190182205339129,"Upregulated"
"19775","RPL38","STAT3",0.0190182205339129,"Upregulated"
"19776","RPL4","STAT3",0.0190182205339129,"Upregulated"
"19777","RPL6","STAT3",0.0190182205339129,"Upregulated"
"19778","RPL7","STAT3",0.0190182205339129,"Upregulated"
"19779","RPS11","STAT3",0.0190182205339129,"Upregulated"
"19780","RPS14","STAT3",0.0190182205339129,"Upregulated"
"19781","RPS17","STAT3",0.0190182205339129,"Upregulated"
"19782","RPS23","STAT3",0.0190182205339129,"Upregulated"
"19783","RPS27A","STAT3",0.0190182205339129,"Upregulated"
"19784","RPS3A","STAT3",0.0190182205339129,"Upregulated"
"19785","RPS5","STAT3",0.0190182205339129,"Upregulated"
"19786","RPS6KA5","STAT3",0.0190182205339129,"Upregulated"
"19787","RPS6KC1","STAT3",0.0190182205339129,"Upregulated"
"19788","RPS7","STAT3",0.0190182205339129,"Upregulated"
"19789","RTF1","STAT3",0.0190182205339129,"Upregulated"
"19790","RTN4RL1","STAT3",0.0190182205339129,"Upregulated"
"19791","RUFY1","STAT3",0.0190182205339129,"Upregulated"
"19792","RUNX1","STAT3",0.0190182205339129,"Upregulated"
"19793","S100A9","STAT3",0.0190182205339129,"Upregulated"
"19794","S100B","STAT3",0.0190182205339129,"Upregulated"
"19795","S1PR1","STAT3",0.0190182205339129,"Upregulated"
"19796","SAMD4B","STAT3",0.0190182205339129,"Upregulated"
"19797","SAMHD1","STAT3",0.0190182205339129,"Upregulated"
"19798","SAP30","STAT3",0.0190182205339129,"Upregulated"
"19799","SARS2","STAT3",0.0190182205339129,"Upregulated"
"19800","SBF2","STAT3",0.0190182205339129,"Upregulated"
"19801","SBNO2","STAT3",0.0190182205339129,"Upregulated"
"19802","SCAF4","STAT3",0.0190182205339129,"Upregulated"
"19803","SCAMP2","STAT3",0.0190182205339129,"Upregulated"
"19804","SCAMP4","STAT3",0.0190182205339129,"Upregulated"
"19805","SCAND1","STAT3",0.0190182205339129,"Upregulated"
"19806","SCNN1B","STAT3",0.0190182205339129,"Upregulated"
"19807","SDC1","STAT3",0.0190182205339129,"Upregulated"
"19808","SEC11A","STAT3",0.0190182205339129,"Upregulated"
"19809","SEC14L1","STAT3",0.0190182205339129,"Upregulated"
"19810","SEC24D","STAT3",0.0190182205339129,"Upregulated"
"19811","SEC31A","STAT3",0.0190182205339129,"Upregulated"
"19812","SEC31B","STAT3",0.0190182205339129,"Upregulated"
"19813","SELPLG","STAT3",0.0190182205339129,"Upregulated"
"19814","SEMA4A","STAT3",0.0190182205339129,"Upregulated"
"19815","SEMA4B","STAT3",0.0190182205339129,"Upregulated"
"19816","SEMA6A","STAT3",0.0190182205339129,"Upregulated"
"19817","SERINC3","STAT3",0.0190182205339129,"Upregulated"
"19818","SERINC4","STAT3",0.0190182205339129,"Upregulated"
"19819","SETD5","STAT3",0.0190182205339129,"Upregulated"
"19820","SETD6","STAT3",0.0190182205339129,"Upregulated"
"19821","SETDB1","STAT3",0.0190182205339129,"Upregulated"
"19822","SF3A1","STAT3",0.0190182205339129,"Upregulated"
"19823","SFMBT2","STAT3",0.0190182205339129,"Upregulated"
"19824","SFPQ","STAT3",0.0190182205339129,"Upregulated"
"19825","SFT2D2","STAT3",0.0190182205339129,"Upregulated"
"19826","SGCE","STAT3",0.0190182205339129,"Upregulated"
"19827","SH2B3","STAT3",0.0190182205339129,"Upregulated"
"19828","SH2D3A","STAT3",0.0190182205339129,"Upregulated"
"19829","SH2D3C","STAT3",0.0190182205339129,"Upregulated"
"19830","SH3BP2","STAT3",0.0190182205339129,"Upregulated"
"19831","SH3GL1","STAT3",0.0190182205339129,"Upregulated"
"19832","SH3TC1","STAT3",0.0190182205339129,"Upregulated"
"19833","SHISA5","STAT3",0.0190182205339129,"Upregulated"
"19834","SIK2","STAT3",0.0190182205339129,"Upregulated"
"19835","SIPA1L1","STAT3",0.0190182205339129,"Upregulated"
"19836","SKAP2","STAT3",0.0190182205339129,"Upregulated"
"19837","SLC15A4","STAT3",0.0190182205339129,"Upregulated"
"19838","SLC19A2","STAT3",0.0190182205339129,"Upregulated"
"19839","SLC25A3","STAT3",0.0190182205339129,"Upregulated"
"19840","SLC25A44","STAT3",0.0190182205339129,"Upregulated"
"19841","SLC26A8","STAT3",0.0190182205339129,"Upregulated"
"19842","SLC30A1","STAT3",0.0190182205339129,"Upregulated"
"19843","SLC35B2","STAT3",0.0190182205339129,"Upregulated"
"19844","SLC36A1","STAT3",0.0190182205339129,"Upregulated"
"19845","SLC37A1","STAT3",0.0190182205339129,"Upregulated"
"19846","SLC43A2","STAT3",0.0190182205339129,"Upregulated"
"19847","SLC4A8","STAT3",0.0190182205339129,"Upregulated"
"19848","SLC51A","STAT3",0.0190182205339129,"Upregulated"
"19849","SLC7A5","STAT3",0.0190182205339129,"Upregulated"
"19850","SLC8A1-AS1","STAT3",0.0190182205339129,"Upregulated"
"19851","SLC9A1","STAT3",0.0190182205339129,"Upregulated"
"19852","SLC9A8","STAT3",0.0190182205339129,"Upregulated"
"19853","SLC9A9","STAT3",0.0190182205339129,"Upregulated"
"19854","SLCO3A1","STAT3",0.0190182205339129,"Upregulated"
"19855","SLMAP","STAT3",0.0190182205339129,"Upregulated"
"19856","SLU7","STAT3",0.0190182205339129,"Upregulated"
"19857","SMAD1","STAT3",0.0190182205339129,"Upregulated"
"19858","SMAD4","STAT3",0.0190182205339129,"Upregulated"
"19859","SMARCA5","STAT3",0.0190182205339129,"Upregulated"
"19860","SMARCB1","STAT3",0.0190182205339129,"Upregulated"
"19861","SMARCC1","STAT3",0.0190182205339129,"Upregulated"
"19862","SMC4","STAT3",0.0190182205339129,"Upregulated"
"19863","SMG5","STAT3",0.0190182205339129,"Upregulated"
"19864","SMG9","STAT3",0.0190182205339129,"Upregulated"
"19865","SMIM14","STAT3",0.0190182205339129,"Upregulated"
"19866","SMIM3","STAT3",0.0190182205339129,"Upregulated"
"19867","SMNDC1","STAT3",0.0190182205339129,"Upregulated"
"19868","SMU1","STAT3",0.0190182205339129,"Upregulated"
"19869","SND1","STAT3",0.0190182205339129,"Upregulated"
"19870","SNHG17","STAT3",0.0190182205339129,"Upregulated"
"19871","SNHG6","STAT3",0.0190182205339129,"Upregulated"
"19872","SNTB2","STAT3",0.0190182205339129,"Upregulated"
"19873","SNX10","STAT3",0.0190182205339129,"Upregulated"
"19874","SNX11","STAT3",0.0190182205339129,"Upregulated"
"19875","SNX18","STAT3",0.0190182205339129,"Upregulated"
"19876","SNX19","STAT3",0.0190182205339129,"Upregulated"
"19877","SNX29","STAT3",0.0190182205339129,"Upregulated"
"19878","SOD2","STAT3",0.0190182205339129,"Upregulated"
"19879","SPAST","STAT3",0.0190182205339129,"Upregulated"
"19880","SPATA2L","STAT3",0.0190182205339129,"Upregulated"
"19881","SPG11","STAT3",0.0190182205339129,"Upregulated"
"19882","SPHK2","STAT3",0.0190182205339129,"Upregulated"
"19883","SPINK2","STAT3",0.0190182205339129,"Upregulated"
"19884","SPOP","STAT3",0.0190182205339129,"Upregulated"
"19885","SPTLC3","STAT3",0.0190182205339129,"Upregulated"
"19886","SREBF2","STAT3",0.0190182205339129,"Upregulated"
"19887","SRGN","STAT3",0.0190182205339129,"Upregulated"
"19888","SRSF8","STAT3",0.0190182205339129,"Upregulated"
"19889","SSH1","STAT3",0.0190182205339129,"Upregulated"
"19890","SSR1","STAT3",0.0190182205339129,"Upregulated"
"19891","SSTR3","STAT3",0.0190182205339129,"Upregulated"
"19892","ST6GAL1","STAT3",0.0190182205339129,"Upregulated"
"19893","ST8SIA4","STAT3",0.0190182205339129,"Upregulated"
"19894","STARD4","STAT3",0.0190182205339129,"Upregulated"
"19895","STARD4-AS1","STAT3",0.0190182205339129,"Upregulated"
"19896","STAT1","STAT3",0.0190182205339129,"Upregulated"
"19897","STAT2","STAT3",0.0190182205339129,"Upregulated"
"19898","STAT3","STAT3",0.0190182205339129,"Upregulated"
"19899","STIM1","STAT3",0.0190182205339129,"Upregulated"
"19900","STK17B","STAT3",0.0190182205339129,"Upregulated"
"19901","STK24","STAT3",0.0190182205339129,"Upregulated"
"19902","STK35","STAT3",0.0190182205339129,"Upregulated"
"19903","STK4","STAT3",0.0190182205339129,"Upregulated"
"19904","STS","STAT3",0.0190182205339129,"Upregulated"
"19905","STX7","STAT3",0.0190182205339129,"Upregulated"
"19906","SULT2B1","STAT3",0.0190182205339129,"Upregulated"
"19907","SUPT4H1","STAT3",0.0190182205339129,"Upregulated"
"19908","SUSD3","STAT3",0.0190182205339129,"Upregulated"
"19909","SVIP","STAT3",0.0190182205339129,"Upregulated"
"19910","SWSAP1","STAT3",0.0190182205339129,"Upregulated"
"19911","SYCP2L","STAT3",0.0190182205339129,"Upregulated"
"19912","SYF2","STAT3",0.0190182205339129,"Upregulated"
"19913","SYK","STAT3",0.0190182205339129,"Upregulated"
"19914","SYNE2","STAT3",0.0190182205339129,"Upregulated"
"19915","SYNGAP1","STAT3",0.0190182205339129,"Upregulated"
"19916","SYPL1","STAT3",0.0190182205339129,"Upregulated"
"19917","SYS1-DBNDD2","STAT3",0.0190182205339129,"Upregulated"
"19918","SYTL3","STAT3",0.0190182205339129,"Upregulated"
"19919","SYVN1","STAT3",0.0190182205339129,"Upregulated"
"19920","TAF5","STAT3",0.0190182205339129,"Upregulated"
"19921","TAF6L","STAT3",0.0190182205339129,"Upregulated"
"19922","TANK","STAT3",0.0190182205339129,"Upregulated"
"19923","TBC1D25","STAT3",0.0190182205339129,"Upregulated"
"19924","TBC1D8","STAT3",0.0190182205339129,"Upregulated"
"19925","TBPL1","STAT3",0.0190182205339129,"Upregulated"
"19926","TCEA2","STAT3",0.0190182205339129,"Upregulated"
"19927","TCERG1","STAT3",0.0190182205339129,"Upregulated"
"19928","TCF20","STAT3",0.0190182205339129,"Upregulated"
"19929","TCF4","STAT3",0.0190182205339129,"Upregulated"
"19930","TCP11L2","STAT3",0.0190182205339129,"Upregulated"
"19931","TERC","STAT3",0.0190182205339129,"Upregulated"
"19932","TESPA1","STAT3",0.0190182205339129,"Upregulated"
"19933","TEX9","STAT3",0.0190182205339129,"Upregulated"
"19934","TFDP2","STAT3",0.0190182205339129,"Upregulated"
"19935","TGFB3","STAT3",0.0190182205339129,"Upregulated"
"19936","TGFBR2","STAT3",0.0190182205339129,"Upregulated"
"19937","TGFBRAP1","STAT3",0.0190182205339129,"Upregulated"
"19938","TGM4","STAT3",0.0190182205339129,"Upregulated"
"19939","TGOLN2","STAT3",0.0190182205339129,"Upregulated"
"19940","THAP11","STAT3",0.0190182205339129,"Upregulated"
"19941","THBS3","STAT3",0.0190182205339129,"Upregulated"
"19942","THEMIS2","STAT3",0.0190182205339129,"Upregulated"
"19943","THG1L","STAT3",0.0190182205339129,"Upregulated"
"19944","TICAM1","STAT3",0.0190182205339129,"Upregulated"
"19945","TIMM17B","STAT3",0.0190182205339129,"Upregulated"
"19946","TINF2","STAT3",0.0190182205339129,"Upregulated"
"19947","TIPARP","STAT3",0.0190182205339129,"Upregulated"
"19948","TIPARP-AS1","STAT3",0.0190182205339129,"Upregulated"
"19949","TLE4","STAT3",0.0190182205339129,"Upregulated"
"19950","TLR1","STAT3",0.0190182205339129,"Upregulated"
"19951","TLR10","STAT3",0.0190182205339129,"Upregulated"
"19952","TLR6","STAT3",0.0190182205339129,"Upregulated"
"19953","TM9SF2","STAT3",0.0190182205339129,"Upregulated"
