,BCL11A_(+),BHLHE40_(+),E2F1_(+),E2F7_(+),E2F8_(+),EBF1_(+),EP300_(+),ESRRA_(+),ETV6_(+),GABPA_(+),GATA1_(+),GATA2_(+),HIC1_(+),IRF1_(+),IRF2_(+),IRF4_(+),MAZ_(+),MYBL2_(+),MYC_(+),NFIL3_(+),PAX5_(+),RFX5_(+),SOX6_(+),SREBF2_(+),STAT3_(+),TBX21_(+),VEZF1_(+),ZHX2_(+),ZNF148_(+),ZNF549_(+)
SRR2443186,0.014593893139508313,0.0,0.0,0.008806674544028214,0.006406213885917706,0.011759474490707198,0.38088218809798813,0.018551054702833664,0.2949599493748097,0.004388409513251561,0.042345018305610584,0.02002953083564876,0.0,0.20373804964348613,0.28173233815689264,0.02124670755266209,0.03343571096707035,0.002785397439836599,0.012986724464105816,0.2472813850907293,0.01387417521963928,0.07642014161830409,0.056917158067906336,0.0,0.3108194835423073,0.03107374864285905,0.1868179508234732,0.0737260667032714,0.14907418922050453,0.006432130907179724
SRR2443187,0.017726701311371502,0.0,0.001032076098027379,0.009108977821704093,0.008830240070661605,0.012666360347173463,0.4050983431005203,0.038155317301383024,0.30847883420011674,0.0,0.047135458114562434,0.010628299585740106,0.0,0.2135577743353769,0.28647079969535416,0.06280882692819661,0.03158015390166196,0.007232432978365211,0.02307736701448173,0.2402662537900389,0.015682395089601408,0.07334640421637882,0.061050937758019785,0.0,0.31137353924474553,0.030476209367822537,0.1703967447320065,0.06686267911227617,0.13383115080083316,0.0073136429220513124
SRR2443188,0.033731879762977965,0.0,0.004865501604986215,0.02317607998622823,0.02462813155274337,0.02860809930699945,0.23481744066472696,0.025429698212214958,0.2013737897395579,0.019091632041295343,0.033572147206425235,0.007154752296617229,0.0,0.1408185269219832,0.17270623000761615,0.09029667863861142,0.03654020067265746,0.0194305364714215,0.06080225022449379,0.16346239271522828,0.033993296229447266,0.1499778789989079,0.03486224533334439,0.0,0.15394235898852784,0.05887798803631029,0.11994700375921985,0.04942746063515117,0.11880033454911575,0.02341565688795819
SRR2443189,0.035327383223672994,0.0,0.004671313070862597,0.013204932260440887,0.01476930318534616,0.02552412373943026,0.20444589767071752,0.043828044200010484,0.21925999299180976,0.0,0.04932524999243417,0.011440052484828605,0.007382119095177194,0.1637618592146421,0.1896622086824067,0.0364765620657407,0.04863700538753137,0.015260318638273866,0.059750156982330375,0.16271748349771706,0.03303766485782137,0.2357067134651521,0.04919084804083445,0.017494120502498264,0.2046036930339224,0.0885237425880148,0.05755323812164575,0.08195881081847002,0.038925953553265336,0.01809176850351365
SRR2443190,0.03510968086301955,0.0,0.004944615452221763,0.02205387667500338,0.01899999602075876,0.02310851977007969,0.1322644145203888,0.02732778716713117,0.18255386784308714,0.01784524171318586,0.04605167599243165,0.007607823682154995,0.0,0.14278122570240556,0.1611706321401371,0.06282589255675297,0.04057246891094876,0.01299041345414984,0.07265726347467291,0.16818053076110587,0.03237970162901553,0.18841543083275614,0.042638475685693344,0.0,0.1476620058986979,0.07589847249956927,0.09012113699082648,0.020258063373421425,0.09054166337088787,0.02347340098733918
SRR2443191,0.028002725581872032,0.0,0.0009457700828613264,0.007484794898102322,0.010598147089098462,0.021411276853391503,0.3695013883184533,0.02124644389626481,0.23954335561074214,0.010068733976665963,0.05227291242452945,0.009287963403524214,0.0,0.17796198820524753,0.20894300076161465,0.031096013176615606,0.031829940429697716,0.005171798535431999,0.03072022704168676,0.21532166637938432,0.021638293449774484,0.11496586843977492,0.060539376870010674,0.0,0.2453763593780965,0.05801777889969696,0.1493607904533105,0.04577436723994403,0.13561809853910153,0.014455098688029891
SRR2443192,0.0220869065404508,0.0,0.004056382712804472,0.01362679433309638,0.014057687272888985,0.013056461979472064,0.1910895076620026,0.029426165657771088,0.249247647827787,0.0013329281231838851,0.06112948491898716,0.0066261690134898354,0.0,0.17131967464671755,0.20731265803503424,0.04688903343205393,0.04096499059786207,0.0102917637089233,0.041728657183294514,0.1949904285619911,0.013828637571896113,0.1509931561291164,0.06671951313931218,0.0,0.19956032780291308,0.08116658692188836,0.09380426217939336,0.05817274482367736,0.07603158368180092,0.009929796827321006
SRR2443193,0.042153131604059806,0.0,0.005706985252855228,0.017203996666058582,0.019883934342033525,0.03622364590340718,0.3143244247904452,0.019212363811956738,0.2008444386893868,0.005290699319714499,0.051509891925900886,0.010212984148997151,0.0,0.1403560167223792,0.17618985529322162,0.0711271018759514,0.04067952028010693,0.020945155524409616,0.05253409736085712,0.19106124125718807,0.04896843789691727,0.1677467965310006,0.057702922825626037,0.003114250562841576,0.19821571680009714,0.07042602374725379,0.11203814351521693,0.0833015993907083,0.08961026258532029,0.018121097802859882
SRR2443194,0.03093003746053096,0.0,0.004340473346059396,0.014755650866167813,0.011095461116449335,0.017160054520285926,0.1714731682592343,0.04828971061537754,0.1868325105609165,0.0015995137478206625,0.06448180275283767,0.0,0.0,0.14723647902046685,0.16528645849200305,0.020408053806464068,0.0547746172192668,0.01162333005844642,0.08389245071774526,0.1805611345703939,0.023760003006093273,0.13436587665480296,0.06441617049316949,0.0,0.18116445754713514,0.06157773937444154,0.08159092440092264,0.04804371313696665,0.06615056842544595,0.02881005970145452
SRR2443195,0.041407461843943116,0.0,0.00587211742853961,0.018761806729801624,0.023331324170892436,0.03838652429819283,0.10531681440395348,0.03372612158121355,0.20127769346901014,0.0072593316247245455,0.05549815390031705,0.00185004149094588,0.0,0.1615714582102918,0.17983957349581112,0.11415564633386414,0.04214255565860201,0.019739297992882213,0.06273392141037372,0.16512647890297122,0.05241880213978263,0.2568867489402771,0.05491303596768855,0.0,0.15591699497189646,0.120333137477385,0.04955387531313315,0.05186285623195593,0.052596120607425696,0.020105789933563916
SRR2443196,0.030994751610925988,0.0,0.005081266642901347,0.01492815655835766,0.014559010917367287,0.02253896778912214,0.10601418579232068,0.04155991791665448,0.2833372830154957,0.0,0.0666441282605493,0.008778258094794227,0.003309225801286328,0.23281969088654195,0.26161267326732673,0.05896906050301672,0.043248753139903166,0.01904389575415454,0.0506312724233297,0.2105667005077684,0.032167682803609966,0.20040999888062405,0.0663761743285575,0.0,0.24505462044132045,0.06450128799414767,0.033381133826814825,0.06835712641031545,0.019869068699088645,0.006888564045669181
SRR2443197,0.03896850262782337,0.0,0.005034517551353068,0.012466225437211294,0.012347707071588585,0.028330069194519383,0.125555205540691,0.05236558659275351,0.2192995869874519,0.0,0.07492467651356755,0.008042017093295356,0.0099796834338213,0.1930983530166634,0.195094105102818,0.02947477846376187,0.08105014149163288,0.01278325221024731,0.06610115871386132,0.19975108945820572,0.0399839817013707,0.19587197976218435,0.07605167526018379,0.0025254638735217557,0.1968135635910904,0.09440805938962372,0.031373331809213534,0.0536894029295595,0.017305883404483528,0.018236651323001254
SRR2443198,0.03496232833705637,0.0,0.004376434185711917,0.018144053089363805,0.014986703410960029,0.021050717169780582,0.14419194637949498,0.03475618205064978,0.22169653433809147,0.004183343648146347,0.07298088327318035,0.004983785240915432,0.001972807689228388,0.17916519348259388,0.20645453160700689,0.02248762254340277,0.041999820499724436,0.011609855106380441,0.07811924631964617,0.17736774444374415,0.031712458456404566,0.1856044489080127,0.07239087652367665,0.0,0.18817488444360586,0.04887189799877666,0.05144617563928588,0.0226381090702988,0.04401300657243963,0.0215245702939204
SRR2443199,0.016040147185379813,0.0,0.0034270680188853387,0.015928410695496338,0.015640392506280746,0.01903696765128636,0.2590021386351281,0.05640481247852031,0.3016739143466856,0.0,0.0744421947967951,0.0138753111820941,0.0,0.21955293420484848,0.2725924143183549,0.09591443976466986,0.04153593123337235,0.01993905447079321,0.024400824359090356,0.2581672347770094,0.024046312092015257,0.04313454115148982,0.0827005728027663,0.0,0.3164821340493739,0.05140176176504762,0.09357130275793804,0.0661984803131476,0.05877117043601921,0.005395480616256264
SRR2443200,0.018448453777162074,0.0,0.0037488456120961045,0.012295114132833606,0.009654611276884141,0.012142620373247131,0.2358072295348745,0.0700296447802393,0.3240926495257705,0.0,0.06182711000288649,0.010326251995381595,0.0,0.2316724036332133,0.2690315917745621,0.0394362296468,0.040144263434316055,0.006625543523815342,0.016867998811488042,0.279455996063599,0.01850238238469911,0.13058602310178766,0.06852983135030337,0.0,0.3118406598655321,0.04657942891860802,0.07692465129557498,0.037803981650401185,0.048251381624889386,0.0011672603890142894
SRR2443201,0.026805486308421157,0.0,0.004746830834132893,0.010649059240406841,0.011859293179225116,0.012504099495044548,0.1754952378040865,0.02346570339080861,0.1954600263101306,0.0,0.06783191558175615,0.012534974999878207,0.0,0.15965900345808834,0.1807376694592536,0.03774917036665747,0.04371264240625526,0.013842047645105751,0.05998619993927942,0.21490365157383906,0.017540615093945233,0.20541175946774146,0.0741302513591986,0.0,0.2194108062454434,0.056521371200665214,0.07204354790662845,0.05856019412316904,0.046463380361164534,0.01456065803712456
SRR2443202,0.02495340801100701,0.0,0.005365357276156269,0.014091484031411016,0.011386644372385414,0.014083694299435272,0.14543560679064282,0.03806626400861342,0.20305619002828132,0.0011073556715681509,0.07550929879437286,0.00955225504508791,0.0,0.16346333809922467,0.19834150799695355,0.045972365383884,0.04717397000903629,0.01215156539981883,0.05827636183128779,0.19321851657517927,0.01871708884410288,0.17997245143648544,0.08058304679380589,0.0,0.1985061410195552,0.06005781616405061,0.08344720499265007,0.02767494996369046,0.05792127037976516,0.011863505621410936
SRR2443203,0.030526962323278686,0.0,0.006142111412650743,0.01742255699570142,0.011746386006023114,0.015789771817828438,0.05474675538435842,0.053641266974377405,0.19501505764424631,0.0,0.0649514392059792,0.01066605553453492,0.0,0.15350603226621115,0.1707694135567403,0.037456616734262815,0.060947912840721624,0.01256347703358014,0.07130282743055667,0.17654614222830367,0.026150678802534303,0.18091843386447776,0.06380469360317184,0.0,0.16681542099472044,0.06842341933771681,0.04602954705971146,0.04588506703979879,0.032662239022254215,0.012205169096311705
SRR2443204,0.04885154101051723,0.0,0.007223993273596864,0.019447606495472763,0.020312720367570102,0.041669518257563896,0.14250035555307444,0.02687994876702984,0.15893496286035505,0.0,0.052890580181933634,0.014385016490824087,0.0711497233073919,0.1571758083621176,0.16390720487433358,0.07148548007563486,0.053490000789368684,0.02555290031553344,0.07682145593257701,0.15895383157458318,0.05806572401031301,0.2937079469735617,0.04791609014970258,0.02502699128746349,0.162793345136457,0.1149343280021376,0.0474559046888248,0.115009896562107,0.03604405573756495,0.025451822265621742
SRR2443205,0.029671355482690582,0.0,0.0023770115010316984,0.01178277621099494,0.010382873175597628,0.02445245856971556,0.301775727310951,0.02557790603880988,0.2345832403333804,0.00467550172439886,0.06360928674083917,0.014215114721247426,0.0,0.1560339299645972,0.19932722010662604,0.023650523232171542,0.038038919840871925,0.005424809057130912,0.034649365224541005,0.236460079016568,0.033774532964008466,0.12400428059400295,0.07326672392119822,0.0,0.251384715320392,0.03483591052139968,0.1500441873881122,0.044003170442267835,0.11816215096859654,0.007956144009733929
SRR2443206,0.014716173743143438,0.0,0.0015103552654059204,0.011818273340727306,0.008165858663001067,0.011172333257486346,0.2805041277385894,0.012760018736555604,0.3012298467489752,0.00034861197067886235,0.046824093659730295,0.008910403915576074,0.0,0.1881296826208028,0.2671026351865956,0.0496585411520567,0.029153656200743307,0.006247039438946047,0.014149530693057674,0.3597679922912147,0.0133961820485623,0.08276076364643146,0.05871892389109532,0.0,0.3196289805160281,0.02046931948296376,0.19250048137631834,0.049040011335659515,0.16166659973268266,0.005715392071820073
SRR2443207,0.02126613097792153,0.0,0.0023806075849969514,0.00912626823057485,0.008899041455461856,0.013419540124202508,0.3439135294922968,0.025346431776015216,0.28281588256685913,0.0,0.045449073302281234,0.014026334977273354,0.0,0.20038177507246607,0.25426193450114243,0.02689786855175225,0.038788279424979165,0.007309795562590656,0.02946876900244187,0.24696284338150815,0.016796495446970518,0.10982238294133748,0.051838885823550666,0.0,0.30148464544448306,0.05852824146260295,0.13908123533090352,0.07068182220726545,0.10343150518994032,0.009558542767556452
SRR2443208,0.024143436467638852,0.0,0.0021396699593250537,0.0103799822323121,0.010749297504447714,0.014594941906697332,0.3329297085971183,0.03660669018488042,0.2774534668518485,0.0,0.043009908685418236,0.013950823079683728,0.0,0.20691235863895688,0.2601541507996953,0.029862412026684788,0.03775344952311679,0.007181718941516255,0.02862251545450356,0.2227088726205238,0.021415574798451537,0.14912031786514626,0.049984976807770386,0.0,0.28087334372559897,0.07943033167162386,0.12998107604257333,0.08988823748206662,0.10215909928461828,0.012455284657997015
SRR2443209,0.039783065192056426,0.0,0.0019095205855489137,0.012002053654369745,0.010477524440514885,0.030842633916971375,0.2887334645667547,0.018923020983463414,0.230861987787134,0.0064185615777931715,0.058513668329817525,0.012780388667044494,0.0,0.15907561593676942,0.20948210205635948,0.028131469701683058,0.03550537077079509,0.007943634921272485,0.055800663583904814,0.20812998931613386,0.04656746795516235,0.14898235556209136,0.0705596106139277,0.0,0.22448526009472872,0.03617240207855791,0.14367983427296338,0.0412356754458988,0.12525545358506074,0.01838875215491148
SRR2443210,0.018326722996385027,0.0,0.0015139513493711725,0.0080892022551952,0.008749075699718436,0.011829771536400396,0.2840667473916139,0.0508201743965675,0.2705945889160028,0.0,0.0623076974872341,0.01984075109167469,0.0,0.19896682899862592,0.2433422696115765,0.03762971096676298,0.03975174174740274,0.005138520139435188,0.0181540607172042,0.2774836192109126,0.01830988693833711,0.11837134247040945,0.07172898952407845,0.0,0.2935239242744567,0.030636072186541036,0.11903398698098902,0.03974122814785951,0.07624089811949497,0.004616033256681961
SRR2443211,0.019174714790388837,0.0,0.0024453370963714908,0.00815111307405502,0.008556279942841085,0.011530294528831104,0.2459018354513663,0.037149047242289575,0.2242034650099592,0.0077925028739980985,0.07035091913558775,0.0007362410014988706,0.0,0.15454564616935684,0.17732386900228486,0.004856390297751335,0.03889533079413733,0.002345115220096121,0.044760847638478034,0.2556876210667313,0.012759669181666664,0.1260539614464344,0.07960826296294272,0.0,0.2355174237008999,0.034669009046219924,0.13229783673585446,0.0,0.1151949597319393,0.008445270498608213
SRR2443212,0.0195016394617982,0.0,0.0024032629139780397,0.015346990817478182,0.012820872268512879,0.011988034831196743,0.2054303698593782,0.023368612797247515,0.25540883397696984,0.005782857395967011,0.05855807920096541,0.006191975602349476,0.0,0.20481335138936668,0.2558555978674791,0.03574517798475405,0.03914511732217308,0.005781141894990688,0.034285375198286464,0.22728159770498105,0.013848110240864235,0.14370372971679787,0.06710388080608704,0.0,0.22387705367172972,0.08681478879311517,0.12591432875531255,0.023357657769354757,0.10235336937879376,0.010829076257386746
SRR2443213,0.03519495838830645,0.0,0.003570911377495426,0.020495309657876597,0.029264737370533787,0.030775235100344286,0.1780720560980786,0.0,0.15296925550090193,0.05063916979494644,0.034388339401166534,0.004568469804172479,0.0,0.12369594541297875,0.14686482863670985,0.09027717506311844,0.029938699574569932,0.019419601526294475,0.05608228283781405,0.16121969202825642,0.03518701140525378,0.15054132958661165,0.04393828792875672,0.0,0.12966667009583546,0.0738711261461079,0.15654062081419676,0.0203134132733488,0.17291041337852592,0.024754614522699784
SRR2443214,0.03200274185662863,0.0,0.0060809779852414566,0.02082434534189413,0.018369635606906732,0.023858281635589392,0.16339269851270266,0.029964343318768676,0.20591363621980274,0.0041628370616358275,0.06319578172197418,0.004795005496941362,0.007035868422007036,0.1456896788293009,0.17888127951256666,0.06608298966408016,0.044105164093168565,0.01962715022888261,0.054076208492541016,0.16805372154670795,0.02676498065638817,0.17299249955397414,0.06309597568710618,0.019195199317057658,0.1523475693957311,0.1379126085746086,0.06772757268209909,0.09503577817531306,0.05553844864330995,0.02367400294344668
SRR2443215,0.026502341475623383,0.0,0.0030926322101168845,0.015093889509745597,0.013727167242861809,0.01850387339320182,0.2850547640345992,0.02164284357130066,0.2841729442407883,0.0001640526920841705,0.06085683383933758,0.011175760843264907,0.0,0.1984676499383218,0.26159189642041125,0.027595121375626187,0.04028699859319362,0.01021775909997308,0.04545936109320768,0.24323336160596656,0.02478282522767429,0.1475763942736865,0.06836654479200084,0.0,0.2526193291392715,0.0523048427182886,0.11910583561680955,0.0595011424219345,0.09186282643433592,0.014724810663532288
SRR2443216,0.03486800622575418,0.01436082367302,0.0040599787967697245,0.01023719692034711,0.014082322117512825,0.024741701830513482,0.21727416398506544,0.04127507597660438,0.16927313003574535,0.0,0.060734996217824584,0.018575926807048428,0.05974261120907861,0.1676595231324699,0.168424006092917,0.05001204345786691,0.07475753946212635,0.016240718265745257,0.06370125941208206,0.18283344938527904,0.0316390302671706,0.18101061776697355,0.06089247369151762,0.005927621502640543,0.2333113753480371,0.11909950628624008,0.056019703892020566,0.118298787615792,0.033711002543674005,0.02195366643513504
SRR2443217,0.036567783591482494,0.0,0.00247770185205876,0.015558180811542472,0.01605262367322301,0.02633638741383465,0.2934848055888956,0.03171808235146988,0.23153349559274305,0.008633272920929474,0.0593099118893348,0.013233460052582264,0.0,0.18047548880214392,0.22110470677837016,0.05263527436167236,0.040001528275438486,0.013682586870497487,0.05910251218060946,0.20806506603570854,0.03898073356890868,0.21593107152498828,0.06639734808161843,0.0,0.2290166240451131,0.0560629520370485,0.11335975766495178,0.0519735560318107,0.0883879623507086,0.019085404666108627
SRR2443218,0.01581378511471174,0.0,0.0045731399786112115,0.01204663422470703,0.007734915949464122,0.009129981216277606,0.13173186025811606,0.0436165024431787,0.2731198059714,0.0,0.06761323532752353,0.012667120820660056,0.0,0.2132737828914444,0.260488773800457,0.022380352878191397,0.04282054766327046,0.00487457467260925,0.034047374263458635,0.26069202901577065,0.018381489564855327,0.10102038800643533,0.07728792856834724,0.0,0.2714776849854748,0.04357109648243677,0.08587550759200585,0.04206592394480951,0.05059037670235491,0.00445269714751661
SRR2443219,0.026096049874651386,0.0,0.001999422684680218,0.010585435316520656,0.010341956855365424,0.017584934901377858,0.3256919328662629,0.043860193403176415,0.2514596641867327,0.0053112059062250215,0.0633875283589162,0.00998644845622827,0.0,0.17375405747041867,0.20816980959634426,0.030215914332495007,0.03989447690628031,0.011426501046159977,0.03682006479898711,0.19732424964254228,0.02109701410455109,0.17517951560808295,0.07160970820345415,0.00028455930969259225,0.2423353272631016,0.058068809159041064,0.11265875638312632,0.05883694362280593,0.08227561835728496,0.012126783441043391
SRR2443220,0.029311001581510468,0.0,0.003995249285395184,0.007670567194333558,0.01143621782050639,0.017762326508010545,0.2776942615727541,0.0521794427064228,0.2153489860889385,0.0,0.06609696146620693,0.016423837725744034,0.0,0.16744152503219795,0.19438397562833207,0.02622011930337129,0.04274918008383168,0.010680169515758007,0.0547412618500553,0.21436148523204188,0.028004233479937853,0.150615641099848,0.07242018823165065,0.0,0.24689461444517385,0.060914932557673385,0.08751349905146442,0.0734493172036345,0.05610726810777431,0.014531492041226803
SRR2443221,0.013633764973600805,0.0,0.003416423610348192,0.012191212321001937,0.011926758024982892,0.01356651031953435,0.2729677317308855,0.03806337058032848,0.3163571912687342,0.0,0.0627552098976012,0.011855367921571556,0.0,0.2297254806822317,0.29031274942878904,0.04746195096216014,0.03443485707921333,0.0032847886346141037,0.015772093391047282,0.2925982144958878,0.015806533354273213,0.06258597167947469,0.07469712020004299,0.0,0.3112763166566825,0.04379537367240675,0.13416544803874214,0.048099063036894034,0.10080540335507404,0.002581925502469197
SRR2443223,0.0262390313088929,0.0,0.003168149973387181,0.010201659950962966,0.010996830610291976,0.014568318174862432,0.2530080233154205,0.027863714383907136,0.19190838659662152,0.0029939616305361123,0.06954677307517314,0.012893656513428938,0.0,0.1694550776628175,0.188118872810358,0.024757351141398,0.04328443692962256,0.011213183514252859,0.0584847992387382,0.23634655819290035,0.018881693748974072,0.18666613154015785,0.07631212749311994,0.0,0.2359821702817454,0.0612117292384563,0.11246420210897216,0.03863423014931189,0.07808954030849499,0.01606115544309827
SRR2443226,0.03341380723958355,0.0,0.006041421061623682,0.01965899568779593,0.017003814209044243,0.02146208580708844,0.11806089992809188,0.03626462266319498,0.2144536423481264,0.0017840730264153547,0.05979317793672065,0.009665522891472352,0.0,0.1483743272901301,0.1774763747143945,0.05402978000942023,0.056487439125797616,0.015910345159820895,0.06543131703420788,0.1910209964166905,0.032718901323619175,0.18786922553293425,0.05937926618628873,0.005691186193851845,0.1784961497028889,0.06925339424543976,0.06677209555467815,0.057453196124621415,0.04991970239675777,0.01540363043815589
SRR2443227,0.03924355151257368,0.0,0.006282358687295578,0.024665326009264868,0.02635712705951174,0.031406549342090015,0.15866439644367175,0.01296255871650093,0.096060068808746,0.02445656520417793,0.053980030202648084,0.007721091528539437,0.0007000285348874925,0.09619080004003612,0.10370827113480577,0.07229731640553004,0.04742375653707203,0.024878033387142732,0.10831651879442612,0.11019075295059223,0.035427580003130836,0.1425752607879466,0.05118106780140903,0.003473297456541935,0.09619338522381714,0.08853824648617739,0.07453546946738311,0.04959351033493332,0.08485869421250848,0.0433014444157357
SRR2443228,0.015164416828186297,0.0,0.0012802058916297802,0.011432864549446805,0.01103367656162209,0.014711930422034919,0.2580123497649805,0.04739628425939649,0.28390092766028585,0.0,0.06394640091769642,0.015310037236297026,0.0,0.1997378030632949,0.25135738004569685,0.055119542290090334,0.04089362301842329,0.010603366594078435,0.015687473852029333,0.3019714656487506,0.01904001060449097,0.0335925665911114,0.07504618571981059,0.0,0.33749973574674463,0.06087867281226692,0.09576132646512536,0.07776660939797021,0.05095586575371803,0.006148962727522939
SRR2443229,0.02850493378043462,0.0,0.004038402292978211,0.014371038867922832,0.013656300297723184,0.017450057316977033,0.2890617696485718,0.01898088954916208,0.25686490714200944,0.0030349748035571546,0.05154426928467346,0.013478873719748551,0.0,0.17997503706988496,0.2413281949733435,0.05113837494258635,0.03882396321469855,0.012376635845189244,0.053779274362154295,0.21787227806299306,0.02275858043634701,0.13411973936412547,0.05598547525750882,0.0,0.2448356435191366,0.05023851713851527,0.13105696881196707,0.07223161940523211,0.1055699511615097,0.019492748787986302
SRR2443230,0.034840185189135765,0.0,0.004592199223627047,0.013336801507819268,0.016356838184823242,0.022183644905616872,0.16829910941154527,0.02804664334992125,0.14395544652512865,0.021449889490005297,0.03913701730462713,0.007551189758962775,0.0,0.1274027615655721,0.1274044173648134,0.028972561394817707,0.04360559103709708,0.008907933487808805,0.0744716498470228,0.12964533664809078,0.03091255772644825,0.1671880492036283,0.037564310094511416,0.0002134194822694442,0.1277857521653788,0.10602653498833477,0.09560908941538873,0.05274845463079403,0.09373485688846987,0.032059341076464326
SRR2443231,0.058278116456440064,0.0,0.004031210125047707,0.020042253137880533,0.022191772757743883,0.055244403459709976,0.16116235062894127,0.016000658415680838,0.1185770734227981,0.041512713468438926,0.04287528499503763,0.008060895067692763,0.0,0.11111486726097797,0.1095960396039604,0.0760334700859035,0.03900238216329551,0.015276721055964403,0.07437741489188733,0.15943676966055376,0.07006043170400003,0.2308156362711674,0.045510797012843086,0.0,0.12598962137567474,0.0766890415957402,0.11661982987998702,0.006752687791140475,0.12870515948078726,0.03308162066392193
SRR2443232,0.042226258044183326,0.0,0.003240071652692224,0.015901757968458233,0.015156231238143344,0.03056096602731867,0.2325543065784629,0.0464305221962921,0.20762428764597896,0.006090456193624832,0.04403659745836925,0.0072680201430016704,0.0,0.17115926495240405,0.19449364813404416,0.056267815297239364,0.04075088785954572,0.009414126735066902,0.06959056608261609,0.1922587150961434,0.044263404967569135,0.22232875977847014,0.04116776638945502,0.0,0.19706001154687808,0.04730387730256715,0.09407388539675046,0.009464832887582141,0.08783709496002272,0.018034187707581136
SRR2443233,0.037186884129671104,0.0,0.0032364755687269717,0.015718336211681776,0.014845637790204012,0.02803157158849657,0.213653946949266,0.06957087565106156,0.2131406270066987,0.00561880470388284,0.041404931471332465,0.0018877974397406934,0.0,0.15608348462884047,0.16280079207920792,0.05172104426043905,0.0408222554389845,0.008758761893851559,0.06386344201538656,0.20282146705352336,0.0417464610832879,0.17455523618675958,0.035622051521920016,0.00017784956855787016,0.18744085390373,0.06670081481513475,0.0770789636545136,0.027619600063763086,0.07589867091021102,0.018554537815803962
SRR2443234,0.04042030988456139,0.0,0.004531065796217761,0.018832681470311037,0.015859068519162432,0.029943703199596917,0.17614210071832798,0.04048613453091258,0.1881374692927892,0.015154367431275254,0.04178943105619218,0.0022276009788940185,0.0,0.14010569805725304,0.1459300533130236,0.05100672580800875,0.04092930680814268,0.011595174727292584,0.06820197204817921,0.1707296237714883,0.04088266565827992,0.2224438328812455,0.03681855694844775,0.0,0.16057022630592266,0.06820964680928371,0.07757367443083572,0.004981490993464285,0.07978832903656488,0.02143975048278215
SRR2443235,0.03021482788675145,0.0,0.004067170964700229,0.01431641870533801,0.016612724659682988,0.02277848143670292,0.19236506816207194,0.03543388725338748,0.19076503709194131,0.013042189020691557,0.047737972012567936,0.009533377070690505,0.0,0.1368963110410258,0.15547028179741051,0.05808164781808625,0.04107204196702025,0.010558292233653259,0.06623028832426192,0.18899888301584206,0.03157097734593303,0.16004160190538486,0.04981053823717957,0.0,0.16821881774845826,0.07212292650912128,0.10310482000342354,0.046217166439363085,0.08822260099505902,0.02169290348860911
SRR2443236,0.02100939119434501,0.0,0.002643121714460361,0.0185291431634301,0.01642667234979268,0.01220784052112797,0.296580000327862,0.028913064375242926,0.2259947355356959,0.01993240208822672,0.04362372878320946,0.004115398418634712,0.0,0.1546391080160436,0.1878997715156131,0.05558519015498516,0.03614767898574415,0.004056950744056286,0.04221516622136887,0.20431318383007868,0.012930967816495652,0.11061253067701553,0.04700946169123657,0.0,0.19717498290973867,0.03255186649972253,0.14864502346578354,0.009354133087727378,0.14809449482801176,0.010961156086513857
SRR2443237,0.022083745059016887,0.0,0.004308108590372125,0.015926259354300438,0.01262838027050882,0.013946917875301477,0.12111134593121012,0.04228263200382447,0.2923243249661026,0.0,0.06442423584555168,0.005436856626453198,0.0,0.22430169749250484,0.2523240822543793,0.016894972270791543,0.044711788518398236,0.013883290469639964,0.046693236103382864,0.2548140042932892,0.017548525865713534,0.14626512529328747,0.06612419913198915,0.0,0.2428133006379045,0.06950753240221506,0.0580108795818772,0.03752723215076427,0.043735465826183734,0.009804771707168043
SRR2443238,0.02028799611341218,0.0,0.006888550561318141,0.024794127603456503,0.0233678056115746,0.01641602914954846,0.10880411440258,0.0418508682053061,0.23644262101226315,0.004019290956062177,0.04841637359709336,0.012421707153493763,0.0006637611718874562,0.1874678932042632,0.22250321401370907,0.07404288641215151,0.04335580450906134,0.01501764034819104,0.053556976022195786,0.1952243042388448,0.018722159851646658,0.11385119574122912,0.04510408764577442,0.0,0.1736402205777034,0.0981100194261586,0.06689005422138883,0.053135903930285694,0.061799887559335076,0.014166574155263106
SRR2443239,0.021042270601257688,0.0,0.0006472951137453945,0.012842232070672676,0.010393535112050118,0.010787008706200163,0.31468950358588016,0.017736715386640785,0.271367334381152,0.001435461055736492,0.06015909036591169,0.015253403313104806,0.0,0.18310278748300615,0.24065925361766946,0.02655411803368853,0.0381459712100301,0.0072511170972043015,0.03583293377337562,0.2316367728497675,0.015095273836182215,0.1177555289176826,0.07047664868467478,0.0,0.2701946859716058,0.033338543005577766,0.14188481108388773,0.04798836323703927,0.10493033478636968,0.010450800149337738
SRR2443240,0.01736970132962562,0.0,0.0027333474611485387,0.012755660507363542,0.010698174886072956,0.008090836175463344,0.17729670671456996,0.029670178109800462,0.2464816865579233,0.008674286093950516,0.04473021209705663,0.001963309337330321,0.0,0.1698545640866557,0.19910933739527803,0.02524250258178581,0.03789618468199436,0.0043162467066549855,0.04771376906845093,0.23992948800210184,0.01045641755528045,0.12812088758674772,0.046855028926473766,0.0,0.22095381915762052,0.02332658742099308,0.11309705214493465,0.0,0.08784531245858328,0.007927631227630079
